Suburb,Address,Rooms,Type,Method,SellerG,Date,Distance,Postcode,Bedroom2,Bathroom,Car,Landsize,BuildingArea,YearBuilt,CouncilArea,Lattitude,Longtitude,Regionname,,Price
Altona,3/25 Rayner St,2,u,SP,hockingstuart,14/05/2016,13.8,3018,2,1,1,168,,,Hobsons Bay,-37.8676,144.8202,Western Metropolitan,,620000
Altona,3/46 Sargood St,2,u,S,Burnham,15/10/2016,13.8,3018,2,1,1,137,77,1990,Hobsons Bay,-37.8655,144.8299,Western Metropolitan,,447000
Altona,1/57 Blyth St,3,u,SP,Barlow,16/04/2016,13.8,3018,3,2,1,70,,,Hobsons Bay,-37.868,144.8287,Western Metropolitan,,730000
Altona,22 Fenfield St,3,h,S,hockingstuart,16/04/2016,13.8,3018,3,1,2,606,87,1950,Hobsons Bay,-37.8608,144.8124,Western Metropolitan,,678000
Altona,5/8 David St,2,u,PI,Biggin,16/07/2016,13.8,3018,2,2,1,175,76,2013,Hobsons Bay,-37.8687,144.8268,Western Metropolitan,,580000
Altona,1/28 Seves St,3,h,S,hockingstuart,17/09/2016,13.8,3018,3,1,2,363,,,Hobsons Bay,-37.8674,144.8375,Western Metropolitan,,712000
Altona,27 McIntyre Dr,3,h,SP,Greg,18/03/2017,13.8,3018,3,2,2,534,136,1965,Hobsons Bay,-37.86,144.8245,Western Metropolitan,,840000
Altona,4 Boyd St,3,h,S,Barlow,19/11/2016,13.8,3018,3,1,2,724,,,Hobsons Bay,-37.8672,144.817,Western Metropolitan,,980000
Altona,12 Spear Ct,3,t,S,hockingstuart,22/05/2016,13.8,3018,3,2,0,265,,,Hobsons Bay,-37.8583,144.8172,Western Metropolitan,,605100
Altona,185 Queen St,3,h,PI,Barlow,22/08/2016,13.8,3018,3,3,1,577,,,Hobsons Bay,-37.8699,144.8235,Western Metropolitan,,880000
Altona,3/20 Mulga St,3,u,S,Williams,23/04/2016,13.8,3018,3,2,1,205,113,2007,Hobsons Bay,-37.8684,144.815,Western Metropolitan,,577000
Altona,51 Millers Rd,4,h,S,Barlow,25/02/2017,13.8,3018,4,1,0,797,,,Hobsons Bay,-37.8663,144.8387,Western Metropolitan,,1030000
Altona,2/119 Railway St N,3,u,S,Barlow,25/02/2017,13.8,3018,3,1,2,181,,,Hobsons Bay,-37.8659,144.822,Western Metropolitan,,605000
Altona,24 McIntyre Dr,3,h,S,Barlow,27/06/2016,13.8,3018,3,2,2,529,,,Hobsons Bay,-37.8612,144.8247,Western Metropolitan,,753000
Altona,104 Maidstone St,2,h,SP,hockingstuart,27/11/2016,13.8,3018,2,2,1,675,100,1950,Hobsons Bay,-37.8653,144.8129,Western Metropolitan,,857000
Altona,49 Bent St,3,h,S,Barlow,28/05/2016,13.8,3018,3,1,1,929,,,Hobsons Bay,-37.8651,144.832,Western Metropolitan,,1500000
Altona,5/57 Blyth St,3,u,SP,Barlow,28/05/2016,13.8,3018,3,2,1,70,3,2014,Hobsons Bay,-37.868,144.8285,Western Metropolitan,,730000
Altona,15 Kookaburra St,3,h,S,Sweeney,28/05/2016,13.8,3018,3,1,4,697,,,Hobsons Bay,-37.871,144.8075,Western Metropolitan,,900000
Altona,219 Civic Pde,3,h,S,Greg,28/08/2016,13.8,3018,3,1,2,604,,,Hobsons Bay,-37.8631,144.8195,Western Metropolitan,,740000
Altona,3 Curtin Ct,4,h,S,Sweeney,28/08/2016,13.8,3018,4,2,3,532,,1970,Hobsons Bay,-37.8637,144.8365,Western Metropolitan,,931000
Altona,2/60 David St,2,h,SP,Compton,30/07/2016,13.8,3018,2,1,1,154,91,1996,Hobsons Bay,-37.8646,144.8272,Western Metropolitan,,535600
Altona North,45 Hearn St,5,h,S,FN,3/9/2016,11.1,3025,5,3,6,592,251,1965,Hobsons Bay,-37.8388,144.8567,Western Metropolitan,,1085000
Altona North,4 Knapp St,3,h,S,Jas,3/9/2016,11.1,3025,3,1,2,533,117,1970,Hobsons Bay,-37.8291,144.835,Western Metropolitan,,781000
Altona North,21 Hatherley Gr,3,h,SP,Jas,4/3/2017,11.1,3025,3,1,3,554,,,Hobsons Bay,-37.8449,144.85,Western Metropolitan,,750000
Altona North,3/66 Marion St,2,t,S,hockingstuart,4/3/2017,11.1,3025,2,1,1,77,77,2009,Hobsons Bay,-37.8351,144.8529,Western Metropolitan,,421000
Altona North,153 Mills St,3,h,S,Sweeney,4/3/2017,11.1,3025,3,1,3,655,,,Hobsons Bay,-37.8338,144.8562,Western Metropolitan,,1405000
Altona North,33 Carthy St,3,h,S,FN,4/6/2016,11.1,3025,3,1,2,534,167,1967,Hobsons Bay,-37.8284,144.8355,Western Metropolitan,,683000
Altona North,16 Harris St,3,h,S,Sweeney,4/6/2016,11.1,3025,3,1,3,540,,,Hobsons Bay,-37.8267,144.8368,Western Metropolitan,,623000
Altona North,1/5 Little St,3,h,VB,Greg,6/8/2016,11.1,3025,3,2,1,0,130,2012,Hobsons Bay,-37.8379,144.8583,Western Metropolitan,,720000
Altona North,1/95 Mills St,3,h,S,Williams,7/5/2016,11.1,3025,3,1,1,328,118,1970,Hobsons Bay,-37.838,144.8555,Western Metropolitan,,588000
Altona North,5 Binns St,3,h,PI,Village,7/11/2016,11.1,3025,3,1,3,540,116,1960,Hobsons Bay,-37.8294,144.8378,Western Metropolitan,,710000
Altona North,25 Allan St,4,h,SP,Jas,8/10/2016,11.1,3025,3,1,4,559,169,1965,Hobsons Bay,-37.8448,144.8529,Western Metropolitan,,875000
Altona North,21 Hatherley Gr,3,h,VB,Jas,10/12/2016,11.1,3025,3,1,3,554,,,Hobsons Bay,-37.8449,144.85,Western Metropolitan,,700000
Altona North,1/256 Mason St,2,t,S,Williams,11/3/2017,11.1,3025,2,1,1,252,,1965,Hobsons Bay,-37.8397,144.8602,Western Metropolitan,,640000
Altona North,21 Allan St,4,h,SP,Williams,12/6/2016,11.1,3025,4,1,4,558,,,Hobsons Bay,-37.8451,144.8529,Western Metropolitan,,650000
Altona North,2/36 May St,3,h,S,hockingstuart,14/05/2016,11.1,3025,3,2,2,171,109,2012,Hobsons Bay,-37.8337,144.8554,Western Metropolitan,,675000
Altona North,11 Beevers St,3,h,S,Greg,15/10/2016,11.1,3025,3,1,2,585,97,1960,Hobsons Bay,-37.8258,144.8523,Western Metropolitan,,708000
Altona North,10 Murphy St,4,h,SP,Gunn&Co,15/10/2016,11.1,3025,4,1,4,851,,,Hobsons Bay,-37.8345,144.8444,Western Metropolitan,,965000
Altona North,16 Beevers St,3,h,S,Sweeney,19/11/2016,11.1,3025,3,1,3,551,,,Hobsons Bay,-37.8254,144.8514,Western Metropolitan,,680000
Altona North,21 Neal Ct,3,h,SP,hockingstuart,19/11/2016,11.1,3025,3,1,3,602,603,,Hobsons Bay,-37.8327,144.8451,Western Metropolitan,,770000
Altona North,31 Duosa Rd,3,h,S,Greg,22/05/2016,11.1,3025,3,1,2,740,,,Hobsons Bay,-37.8269,144.8455,Western Metropolitan,,923000
Altona North,252 Millers Rd,4,h,SP,Raine&Horne,22/05/2016,11.1,3025,4,2,4,315,170,2008,Hobsons Bay,-37.8391,144.8467,Western Metropolitan,,693000
Altona North,1/156 Chambers Rd,3,h,SP,Hunter,22/08/2016,11.1,3025,5,2,2,276,100,2010,Hobsons Bay,-37.8262,144.8443,Western Metropolitan,,620000
Altona North,2 Gadsden St,3,h,S,Jas,22/08/2016,11.1,3025,3,1,1,531,157,1960,Hobsons Bay,-37.8277,144.8385,Western Metropolitan,,728500
Altona North,24 Hansen St,3,h,S,hockingstuart,22/08/2016,11.1,3025,3,2,1,590,160,1950,Hobsons Bay,-37.8382,144.8649,Western Metropolitan,,931000
Altona North,4 Prismall St,3,h,S,Sweeney,22/08/2016,11.1,3025,3,1,4,715,,2008,Hobsons Bay,-37.8423,144.8632,Western Metropolitan,,988000
Altona North,122 McIntosh Rd,3,h,S,Village,23/04/2016,11.1,3025,3,1,2,561,,,Hobsons Bay,-37.8444,144.8491,Western Metropolitan,,590000
Altona North,35 May St,2,h,S,RT,24/09/2016,11.1,3025,2,1,2,691,,,Hobsons Bay,-37.834,144.8553,Western Metropolitan,,610000
Altona North,6 Hill St,3,h,S,hockingstuart,25/02/2017,11.1,3025,3,2,3,555,130,1960,Hobsons Bay,-37.8318,144.8388,Western Metropolitan,,815000
Altona North,84 May St,4,h,S,Greg,25/02/2017,11.1,3025,4,1,2,708,,,Hobsons Bay,-37.833,144.8494,Western Metropolitan,,970000
Altona North,155 Chambers Rd,4,h,S,Hunter,27/06/2016,11.1,3025,4,1,3,668,,,Hobsons Bay,-37.8262,144.8439,Western Metropolitan,,760000
Altona North,268d Mason St,4,t,S,RT,27/06/2016,11.1,3025,4,3,1,252,,,Hobsons Bay,-37.8393,144.8568,Western Metropolitan,,847500
Altona North,5 Cresser St,4,h,SP,RT,27/11/2016,11.1,3025,4,1,4,633,158,1960,Hobsons Bay,-37.8375,144.8541,Western Metropolitan,,1200000
Altona North,107 McIntosh Rd,3,h,SP,Hunter,27/11/2016,11.1,3025,3,1,1,557,,,Hobsons Bay,-37.8441,144.8505,Western Metropolitan,,700000
Altona North,10 Knapp St,3,h,PI,Hunter,28/05/2016,11.1,3025,3,1,1,536,,,Hobsons Bay,-37.8285,144.8351,Western Metropolitan,,625000
Altona North,4/221 Blackshaws Rd,2,u,S,Jas,28/08/2016,11.1,3025,2,1,1,153,70,1970,Hobsons Bay,-37.8332,144.8649,Western Metropolitan,,292000
Armadale,8/19 Mercer Rd,2,u,S,Jellis,3/9/2016,6.3,3143,2,1,1,0,76,1964,Stonnington,-37.8543,145.0262,Southern Metropolitan,,599000
Armadale,1/42 Adelaide St,2,u,VB,Noel,3/12/2016,6.3,3143,2,1,0,861,,,Stonnington,-37.8539,145.0284,Southern Metropolitan,,550000
Armadale,14/71 Denbigh Rd,3,u,S,Marshall,3/12/2016,6.3,3143,3,2,2,0,100,1998,Stonnington,-37.8552,145.016,Southern Metropolitan,,995000
Armadale,4/769 High St,3,t,S,Jellis,3/12/2016,6.3,3143,3,2,2,101,105,2000,Stonnington,-37.854,145.0135,Southern Metropolitan,,1205000
Armadale,7 Llaneast St,3,h,S,Jellis,3/12/2016,6.3,3143,3,2,2,296,150,1889,Stonnington,-37.8614,145.0274,Southern Metropolitan,,1939000
Armadale,9/55 Northcote Rd,1,u,S,Biggin,3/12/2016,6.3,3143,1,1,0,0,,,Stonnington,-37.853,145.0167,Southern Metropolitan,,421500
Armadale,28 Cambridge St,3,h,S,Hodges,4/3/2017,6.3,3143,3,1,1,217,116,1888,Stonnington,-37.8592,145.0182,Southern Metropolitan,,1870000
Armadale,3/16 Fulton St,2,u,S,hockingstuart,4/3/2017,6.3,3143,2,1,2,0,,,Stonnington,-37.8538,145.0127,Southern Metropolitan,,678000
Armadale,3/20 Mercer Rd,3,t,SP,Jellis,4/3/2017,6.3,3143,3,2,2,0,165,1995,Stonnington,-37.8537,145.0267,Southern Metropolitan,,1918000
Armadale,1/77 Wattletree Rd,2,u,SP,hockingstuart,4/3/2017,6.3,3143,2,1,1,0,,,Stonnington,-37.8619,145.0257,Southern Metropolitan,,660000
Armadale,12 Willis St,3,h,S,Marshall,4/3/2017,6.3,3143,3,2,1,205,116,1910,Stonnington,-37.8574,145.0281,Southern Metropolitan,,2050000
Armadale,8/71 Denbigh Rd,2,u,VB,Jellis,4/6/2016,6.3,3143,2,1,2,0,,,Stonnington,-37.8552,145.016,Southern Metropolitan,,700000
Armadale,11/17 Myamyn St,2,u,S,Jellis,4/6/2016,6.3,3143,3,2,2,0,,2006,Stonnington,-37.8555,145.0291,Southern Metropolitan,,3625000
Armadale,526 Orrong Rd,4,h,VB,Jellis,4/6/2016,6.3,3143,4,2,2,1581,,1934,Stonnington,-37.858,145.0111,Southern Metropolitan,,3000000
Armadale,553 Dandenong Rd,5,h,PI,Jellis,7/5/2016,6.3,3143,8,2,2,693,,,Stonnington,-37.8638,145.0229,Southern Metropolitan,,1525000
Armadale,9/19 Mercer Rd,3,u,PI,Marshall,7/5/2016,6.3,3143,3,2,1,2113,14,1970,Stonnington,-37.8543,145.0262,Southern Metropolitan,,735000
Armadale,6/26 Mercer Rd,2,u,S,Jellis,7/5/2016,6.3,3143,2,1,1,0,,,Stonnington,-37.8528,145.0268,Southern Metropolitan,,825000
Armadale,538a Orrong Rd,3,t,S,RT,7/5/2016,6.3,3143,2,2,2,246,,,Stonnington,-37.8566,145.0116,Southern Metropolitan,,1586000
Armadale,18/41 Kooyong Rd,2,u,S,Marshall,8/10/2016,6.3,3143,3,1,1,0,,1960,Stonnington,-37.8596,145.0198,Southern Metropolitan,,645000
Armadale,10 William St,1,h,SP,Jellis,8/10/2016,6.3,3143,2,2,1,144,107,1900,Stonnington,-37.8564,145.0228,Southern Metropolitan,,1435000
Armadale,15/405 Dandenong Rd,1,u,PI,hockingstuart,10/9/2016,6.3,3143,1,1,1,0,38,1975,Stonnington,-37.8619,145.0185,Southern Metropolitan,,280000
Armadale,1/2 Armadale St,1,u,PI,hockingstuart,10/12/2016,6.3,3143,1,1,1,0,,,Stonnington,-37.8605,145.0185,Southern Metropolitan,,400000
Armadale,4/20 Mercer Rd,2,h,S,Marshall,10/12/2016,6.3,3143,2,2,2,0,,,Stonnington,-37.8537,145.0267,Southern Metropolitan,,1780000
Armadale,8/58 Sutherland Rd,2,u,S,hockingstuart,10/12/2016,6.3,3143,2,1,1,0,73,1970,Stonnington,-37.8574,145.0174,Southern Metropolitan,,592500
Armadale,40 New St,2,h,S,Marshall,12/11/2016,6.3,3143,2,1,0,249,96,1910,Stonnington,-37.8543,145.016,Southern Metropolitan,,1210000
Armadale,35 Northcote Rd,4,h,S,Marshall,12/11/2016,6.3,3143,4,2,2,624,222,1900,Stonnington,-37.8536,145.0173,Southern Metropolitan,,2801000
Armadale,7/53 Wattletree Rd,1,u,S,Jellis,14/05/2016,6.3,3143,1,1,0,881,,,Stonnington,-37.8614,145.0222,Southern Metropolitan,,390000
Armadale,791 High St,3,h,PI,RT,15/10/2016,6.3,3143,3,2,2,405,121,1910,Stonnington,-37.8545,145.0145,Southern Metropolitan,,1800000
Armadale,25 Llaneast St,4,h,PI,Jellis,15/10/2016,6.3,3143,4,1,2,495,163,1900,Stonnington,-37.8613,145.0264,Southern Metropolitan,,2200000
Armadale,8/569 Orrong Rd,1,u,S,Jellis,16/04/2016,6.3,3143,1,1,1,0,,,Stonnington,-37.8537,145.0114,Southern Metropolitan,,324000
Armadale,367 Dandenong Rd,6,h,S,Marshall,17/09/2016,6.3,3143,5,3,4,1491,516,1935,Stonnington,-37.8602,145.013,Southern Metropolitan,,5525000
Armadale,34a Rose St,2,h,S,RT,17/09/2016,6.3,3143,3,1,2,169,,,Stonnington,-37.851,145.0161,Southern Metropolitan,,1125000
Armadale,42 Rose St,3,h,S,Marshall,17/09/2016,6.3,3143,3,3,1,301,,,Stonnington,-37.8511,145.0167,Southern Metropolitan,,2250000
Armadale,12 Auburn Gr,3,h,S,hockingstuart,18/03/2017,6.3,3143,3,2,0,336,,,Stonnington,-37.8558,145.015,Southern Metropolitan,,2360000
Armadale,31 Hume St,2,h,VB,Jellis,18/03/2017,6.3,3143,2,2,0,207,,,Stonnington,-37.8571,145.0224,Southern Metropolitan,,1900000
Armadale,10/581 Orrong Rd,1,u,SP,Jellis,18/03/2017,6.3,3143,1,1,1,0,53,1970,Stonnington,-37.8531,145.0115,Southern Metropolitan,,440000
Armadale,7/579 Dandenong Rd,2,u,PI,Ray,18/06/2016,6.3,3143,2,1,1,0,,1966,Stonnington,-37.8646,145.0247,Southern Metropolitan,,490000
Armadale,19 Glassford St,3,h,S,Marshall,18/06/2016,6.3,3143,3,2,1,316,,,Stonnington,-37.8521,145.019,Southern Metropolitan,,2365000
Armadale,14 New St,3,h,VB,Jellis,18/06/2016,6.3,3143,2,1,2,212,106,1900,Stonnington,-37.8542,145.0149,Southern Metropolitan,,1300000
Armadale,7/501 Orrong Rd,3,u,S,Gary,18/06/2016,6.3,3143,3,2,2,0,,,Stonnington,-37.8597,145.0104,Southern Metropolitan,,732000
Armadale,6/51 Armadale St,2,u,SP,Greg,19/11/2016,6.3,3143,2,1,1,0,74,1969,Stonnington,-37.8573,145.0186,Southern Metropolitan,,704000
Armadale,12/41 Kooyong Rd,2,u,VB,Marshall,19/11/2016,6.3,3143,3,1,1,0,98,1970,Stonnington,-37.8596,145.0198,Southern Metropolitan,,620000
Armadale,63 Denbigh Rd,3,h,S,Marshall,22/05/2016,6.3,3143,3,1,2,328,108,1900,Stonnington,-37.8559,145.0158,Southern Metropolitan,,1900000
Armadale,13/56 Sutherland Rd,1,u,SP,Fletchers,22/08/2016,6.3,3143,1,1,1,0,,,Stonnington,-37.8575,145.0174,Southern Metropolitan,,315000
Armadale,7/22 Derby St,1,u,PI,hockingstuart,24/09/2016,6.3,3143,1,1,1,0,,,Stonnington,-37.8509,145.0203,Southern Metropolitan,,450000
Armadale,10/51 Armadale St,2,u,S,Jellis,25/02/2017,6.3,3143,2,1,1,2471,80,1970,Stonnington,-37.8573,145.0186,Southern Metropolitan,,710000
Armadale,2/377 Dandenong Rd,2,u,S,Jellis,25/02/2017,6.3,3143,2,1,1,1194,,1953,Stonnington,-37.8604,145.0147,Southern Metropolitan,,872000
Armadale,1/14 Denbigh Rd,2,u,S,hockingstuart,25/02/2017,6.3,3143,2,1,1,0,88,1970,Stonnington,-37.8593,145.0156,Southern Metropolitan,,598000
Armadale,75 Sutherland Rd,3,h,S,Marshall,25/02/2017,6.3,3143,3,1,2,186,80,1920,Stonnington,-37.8554,145.0173,Southern Metropolitan,,1285000
Armadale,61 Union St,4,h,S,Jellis,25/02/2017,6.3,3143,4,3,2,421,,,Stonnington,-37.8593,145.0275,Southern Metropolitan,,3660000
Armadale,1/403 Dandenong Rd,2,u,S,hockingstuart,27/06/2016,6.3,3143,1,1,1,0,76,1970,Stonnington,-37.8618,145.0183,Southern Metropolitan,,520000
Armadale,44 Denbigh Rd,4,h,S,Jellis,27/11/2016,6.3,3143,4,1,2,709,251,1900,Stonnington,-37.8574,145.016,Southern Metropolitan,,3625000
Armadale,44 Hampden Rd,4,h,VB,Kay,27/11/2016,6.3,3143,4,3,3,563,333,2000,Stonnington,-37.8582,145.0138,Southern Metropolitan,,4200000
Armadale,3/769 High St,3,t,S,Jellis,27/11/2016,6.3,3143,3,1,2,103,3,2000,Stonnington,-37.8542,145.0135,Southern Metropolitan,,1101000
Armadale,4 Mercer Rd,3,h,S,Marshall,27/11/2016,6.3,3143,3,2,2,617,285,1998,Stonnington,-37.8557,145.0264,Southern Metropolitan,,3512500
Armadale,17 Kooyong Rd,4,h,PI,Marshall,28/05/2016,6.3,3143,4,3,4,544,,,Stonnington,-37.8611,145.0195,Southern Metropolitan,,2000000
Armadale,1/31 Mercer Rd,3,u,S,Jellis,28/05/2016,6.3,3143,2,1,1,0,91,1940,Stonnington,-37.853,145.0264,Southern Metropolitan,,869000
Armadale,16 Llaneast St,5,h,S,Marshall,28/08/2016,6.3,3143,5,2,2,617,,,Stonnington,-37.8611,145.0271,Southern Metropolitan,,2810000
Armadale,2/532 Orrong Rd,2,u,S,Ray,28/08/2016,6.3,3143,3,1,1,0,,,Stonnington,-37.8573,145.0112,Southern Metropolitan,,565000
Armadale,5/555 Orrong Rd,1,u,S,hockingstuart,28/08/2016,6.3,3143,1,1,1,0,53,2013,Stonnington,-37.8549,145.0113,Southern Metropolitan,,567000
Armadale,3/50 Denbigh Rd,2,u,SP,hockingstuart,30/07/2016,6.3,3143,2,0,0,0,,,Stonnington,-37.8568,145.0161,Southern Metropolitan,,546000
Armadale,7/844 Malvern Rd,2,u,S,Ray,30/07/2016,6.3,3143,2,1,1,0,,1980,Stonnington,-37.8503,145.0185,Southern Metropolitan,,471500
Ascot Vale,2/43 Roxburgh St,2,u,S,Nelson,3/9/2016,5.9,3032,3,1,2,0,,,Moonee Valley,-37.7756,144.9165,Western Metropolitan,,455000
Ascot Vale,30 Rothwell St,3,h,S,Nelson,3/12/2016,5.9,3032,3,1,2,298,108,1920,Moonee Valley,-37.7777,144.9195,Western Metropolitan,,940000
Ascot Vale,9/5 Rothwell St,2,u,SP,Brad,3/12/2016,5.9,3032,2,1,1,0,62,1980,Moonee Valley,-37.7761,144.9201,Western Metropolitan,,467000
Ascot Vale,7 Francis St,3,h,SP,Nelson,4/3/2017,5.9,3032,3,2,2,277,174,1910,Moonee Valley,-37.7777,144.9221,Western Metropolitan,,1380000
Ascot Vale,2/21 Harold St,2,u,VB,Jellis,4/3/2017,5.9,3032,2,1,1,423,62,1970,Moonee Valley,-37.7736,144.9015,Western Metropolitan,,490000
Ascot Vale,44 The Parade,4,h,S,Brad,4/3/2017,5.9,3032,4,3,1,478,270,1900,Moonee Valley,-37.7729,144.9179,Western Metropolitan,,1850000
Ascot Vale,97 Walter St,3,h,S,Woodards,4/3/2017,5.9,3032,3,1,2,623,,1938,Moonee Valley,-37.7758,144.9089,Western Metropolitan,,1284000
Ascot Vale,98 Epsom Rd,3,h,SP,Nelson,4/6/2016,5.9,3032,3,2,2,285,128,1900,Moonee Valley,-37.775,144.9091,Western Metropolitan,,971000
Ascot Vale,8 Geddes St,2,h,PI,Nelson,4/6/2016,5.9,3032,2,1,1,214,77,1890,Moonee Valley,-37.7776,144.9142,Western Metropolitan,,710000
Ascot Vale,75 Maribyrnong Rd,6,h,PI,Brad,4/6/2016,5.9,3032,6,3,2,1014,435,1887,Moonee Valley,-37.7721,144.9184,Western Metropolitan,,2425000
Ascot Vale,119 Roseberry St,2,h,SP,Maddison,4/6/2016,5.9,3032,2,1,1,226,92,1920,Moonee Valley,-37.7745,144.9093,Western Metropolitan,,750000
Ascot Vale,10 Fenton St,2,h,S,Nelson,6/8/2016,5.9,3032,2,1,1,269,109,1900,Moonee Valley,-37.7748,144.929,Western Metropolitan,,1053000
Ascot Vale,10 McCully St,3,h,S,Nelson,6/8/2016,5.9,3032,3,1,1,417,168,1900,Moonee Valley,-37.7756,144.9208,Western Metropolitan,,1377000
Ascot Vale,120 Epsom Rd,3,h,S,Brad,7/5/2016,5.9,3032,3,1,2,350,125,1904,Moonee Valley,-37.7759,144.91,Western Metropolitan,,970000
Ascot Vale,47 Hurtle St,2,h,S,Nelson,7/5/2016,5.9,3032,2,1,1,330,,,Moonee Valley,-37.773,144.9049,Western Metropolitan,,940000
Ascot Vale,63 Kent St,2,h,PI,Nelson,7/5/2016,5.9,3032,2,1,1,118,79,1890,Moonee Valley,-37.7807,144.9288,Western Metropolitan,,751000
Ascot Vale,4 The Parade,2,h,SP,Raine,7/5/2016,5.9,3032,2,1,1,173,102,1900,Moonee Valley,-37.7731,144.9206,Western Metropolitan,,950000
Ascot Vale,1/17 Epsom Rd,2,u,S,Brad,7/11/2016,5.9,3032,2,1,2,228,90,1995,Moonee Valley,-37.7718,144.9066,Western Metropolitan,,685000
Ascot Vale,41 Monash St,3,h,S,Nelson,8/10/2016,5.9,3032,4,1,2,594,148,1960,Moonee Valley,-37.7819,144.9064,Western Metropolitan,,1230000
Ascot Vale,2/78 Ormond Rd,2,h,S,Jellis,8/10/2016,5.9,3032,2,1,1,0,,,Moonee Valley,-37.7738,144.9345,Western Metropolitan,,636500
Ascot Vale,83 Roseberry St,3,h,S,Raine,8/10/2016,5.9,3032,3,1,0,317,,,Moonee Valley,-37.7746,144.9112,Western Metropolitan,,910000
Ascot Vale,51 Francis St,2,h,PI,Nelson,10/9/2016,5.9,3032,2,1,1,226,87,1900,Moonee Valley,-37.7774,144.9186,Western Metropolitan,,770000
Ascot Vale,33 Dalgety Dr,3,h,S,Walshe,10/12/2016,5.9,3032,3,2,2,229,,2011,Moonee Valley,-37.7778,144.9065,Western Metropolitan,,960000
Ascot Vale,12 Mirams St,4,h,SP,Raine,10/12/2016,5.9,3032,4,1,1,300,185,1890,Moonee Valley,-37.7766,144.9143,Western Metropolitan,,890000
Ascot Vale,2 The Parade,2,h,S,Nelson,10/12/2016,5.9,3032,2,1,1,170,,,Moonee Valley,-37.7732,144.9206,Western Metropolitan,,965000
Ascot Vale,78 The Parade,3,h,S,Nelson,11/2/2017,5.9,3032,3,1,1,487,131,1900,Moonee Valley,-37.7725,144.9146,Western Metropolitan,,1440000
Ascot Vale,11 Ascot St,2,h,S,Woodards,11/3/2017,5.9,3032,2,1,0,255,,,Moonee Valley,-37.7825,144.9208,Western Metropolitan,,955000
Ascot Vale,24/54 Epsom Rd,2,u,VB,Nelson,12/11/2016,5.9,3032,2,1,1,0,,2010,Moonee Valley,-37.7731,144.9074,Western Metropolitan,,450000
Ascot Vale,2 Farncomb St,3,h,S,Jellis,12/11/2016,5.9,3032,3,1,2,431,,1950,Moonee Valley,-37.781,144.9207,Western Metropolitan,,801000
Ascot Vale,26 Newsom St,3,h,PI,Brad,12/11/2016,5.9,3032,3,2,2,440,120,1955,Moonee Valley,-37.7746,144.9031,Western Metropolitan,,1000000
Ascot Vale,8 Pentland St,3,h,S,Nelson,12/11/2016,5.9,3032,3,2,2,532,147,1950,Moonee Valley,-37.7737,144.904,Western Metropolitan,,1435000
Ascot Vale,8/129 The Parade,1,u,S,Alexkarbon,12/11/2016,5.9,3032,1,1,1,0,58,1972,Moonee Valley,-37.7723,144.9094,Western Metropolitan,,390000
Ascot Vale,52 Monash St,3,h,PI,Jellis,13/08/2016,5.9,3032,3,2,2,495,139,1920,Moonee Valley,-37.7821,144.9055,Western Metropolitan,,1425000
Ascot Vale,58 Fenton St,4,h,S,Nelson,14/05/2016,5.9,3032,3,2,2,683,232,1978,Moonee Valley,-37.775,144.932,Western Metropolitan,,1340000
Ascot Vale,70 Munro St,3,h,S,Brad,14/05/2016,5.9,3032,3,1,1,263,117,1910,Moonee Valley,-37.7753,144.9116,Western Metropolitan,,955000
Ascot Vale,125 Epsom Rd,4,h,VB,Nelson,15/10/2016,5.9,3032,4,2,5,559,195,1920,Moonee Valley,-37.7791,144.9136,Western Metropolitan,,1100000
Ascot Vale,33 Hockey La,3,h,S,Nelson,15/10/2016,5.9,3032,3,2,2,308,,,Moonee Valley,-37.7759,144.9338,Western Metropolitan,,1255000
Ascot Vale,3/28 Ormond Rd,2,u,S,Biggin,15/10/2016,5.9,3032,2,1,1,0,62,1978,Moonee Valley,-37.773,144.9303,Western Metropolitan,,432000
Ascot Vale,7 Angler Pde,4,h,S,Raine,16/04/2016,5.9,3032,4,3,2,562,204,1890,Moonee Valley,-37.782,144.903,Western Metropolitan,,1640000
Ascot Vale,26 Ayr St,6,h,S,Nelson,16/04/2016,5.9,3032,4,2,1,461,286,1900,Moonee Valley,-37.78,144.9295,Western Metropolitan,,1430000
Ascot Vale,2/127 Epsom Rd,2,u,SP,Brad,16/04/2016,5.9,3032,2,1,1,301,104,1995,Moonee Valley,-37.7791,144.914,Western Metropolitan,,610000
Ascot Vale,57 The Parade,3,h,S,Nelson,16/04/2016,5.9,3032,3,3,1,491,127,1950,Moonee Valley,-37.7727,144.9136,Western Metropolitan,,940000
Ascot Vale,62 Mirams St,3,h,SP,Brad,16/07/2016,5.9,3032,3,1,1,242,110,1920,Moonee Valley,-37.7765,144.9114,Western Metropolitan,,890000
Ascot Vale,67 Hurtle St,3,h,SP,Brad,17/09/2016,5.9,3032,3,2,2,617,149,1930,Moonee Valley,-37.7742,144.906,Western Metropolitan,,1180000
Ascot Vale,95 Walter St,4,h,S,Raine,17/09/2016,5.9,3032,4,2,2,597,180,1939,Moonee Valley,-37.7757,144.9088,Western Metropolitan,,1480000
Ascot Vale,15 Bayview Tce,2,h,S,Brad,18/03/2017,5.9,3032,2,1,1,387,,,Moonee Valley,-37.7734,144.9191,Western Metropolitan,,1150000
