year,month,day,dep_time,dep_delay,arr_time,arr_delay,carrier,tailnum,flight,origin,dest,air_time,distance,hour,minute
2014,7,18,515.0,-5.0,746.0,-8.0,US,N563UW,425,PDX,PHX,130.0,1009,5.0,15.0
2014,5,24,2035.0,-8.0,2240.0,-4.0,AS,N613AS,300,SEA,SFO,100.0,679,20.0,35.0
2014,5,20,854.0,-6.0,948.0,-6.0,OO,N563SW,5428,PDX,SEA,33.0,129,8.0,54.0
2014,2,14,1727.0,-1.0,,,OO,N580SW,5305,SEA,PDX,,129,17.0,27.0
2014,12,10,1504.0,4.0,1858.0,11.0,US,N663AW,500,SEA,PHX,149.0,1107,15.0,4.0
2014,7,12,2108.0,33.0,17.0,7.0,WN,N915WN,4381,PDX,DEN,118.0,991,21.0,8.0
2014,7,31,611.0,-4.0,856.0,-2.0,AS,N583AS,470,SEA,SAN,144.0,1050,6.0,11.0
2014,3,4,735.0,0.0,1047.0,-18.0,WN,N715SW,1927,PDX,PHX,118.0,1009,7.0,35.0
2014,5,9,1309.0,-6.0,1520.0,-12.0,OO,N215AG,3478,PDX,LGB,115.0,846,13.0,9.0
2014,1,9,1333.0,13.0,2055.0,7.0,DL,N376DA,970,PDX,ATL,243.0,2172,13.0,33.0
2014,2,9,1719.0,-1.0,1933.0,-6.0,OO,N800SK,4719,PDX,LAX,112.0,834,17.0,19.0
2014,10,30,616.0,-4.0,855.0,0.0,AS,N565AS,470,SEA,SAN,143.0,1050,6.0,16.0
2014,3,6,703.0,-7.0,1018.0,11.0,DL,N315NB,2397,SEA,SLC,89.0,689,7.0,3.0
2014,9,3,1607.0,32.0,2356.0,1.0,AS,N461AS,734,SEA,BOS,274.0,2496,16.0,7.0
2014,8,1,1346.0,-4.0,1555.0,-5.0,WN,N7732A,799,PDX,LAS,111.0,763,13.0,46.0
2014,6,14,710.0,-5.0,905.0,-13.0,AS,N461AS,338,SEA,SJC,96.0,697,7.0,10.0
2014,3,14,2007.0,-3.0,2102.0,-1.0,AS,N756AS,694,SEA,GEG,37.0,224,20.0,7.0
2014,9,18,1912.0,22.0,2155.0,15.0,WN,N206WN,3052,SEA,PHX,140.0,1107,19.0,12.0
2014,3,19,823.0,-7.0,1052.0,-24.0,US,N621AW,471,SEA,PHX,131.0,1107,8.0,23.0
2014,10,27,1943.0,-12.0,2148.0,-7.0,AS,N760AS,336,SEA,SJC,107.0,697,19.0,43.0
2014,3,17,1120.0,0.0,1327.0,-18.0,WN,N727SW,3774,SEA,LAS,109.0,867,11.0,20.0
2014,5,22,2047.0,-8.0,2249.0,-20.0,AS,N535AS,566,PDX,LAX,106.0,834,20.0,47.0
2014,10,10,1829.0,19.0,2025.0,10.0,WN,N450WN,2864,SEA,OAK,97.0,671,18.0,29.0
2014,7,9,1355.0,-5.0,1636.0,1.0,AS,N531AS,512,SEA,SNA,137.0,978,13.0,55.0
2014,1,20,1625.0,-5.0,1813.0,1.0,AS,N611AS,402,PDX,SJC,91.0,569,16.0,25.0
2014,10,4,1325.0,-5.0,1558.0,-6.0,AS,N419AS,97,SEA,ANC,200.0,1448,13.0,25.0
2014,11,30,754.0,9.0,1055.0,35.0,AS,N586AS,506,SEA,SNA,140.0,978,7.0,54.0
2014,5,14,644.0,-1.0,913.0,-7.0,WN,N615SW,1927,PDX,PHX,130.0,1009,6.0,44.0
2014,8,29,1400.0,-5.0,1637.0,-3.0,AS,N532AS,512,SEA,SNA,132.0,978,14.0,0.0
2014,4,18,833.0,-7.0,1054.0,5.0,AS,N778AS,382,SEA,SFO,100.0,679,8.0,33.0
2014,1,4,1937.0,-5.0,2014.0,-8.0,OO,N229SW,5403,PDX,EUG,25.0,106,19.0,37.0
2014,9,11,1052.0,2.0,1624.0,-11.0,WN,N734SA,637,SEA,MKE,195.0,1694,10.0,52.0
2014,12,29,1931.0,26.0,46.0,30.0,DL,N900PC,1675,SEA,MSP,172.0,1399,19.0,31.0
2014,5,29,1852.0,-8.0,2059.0,-1.0,OO,N549CA,4810,SEA,SJC,111.0,697,18.0,52.0
2014,2,18,1952.0,-8.0,2049.0,-6.0,AS,N708AS,694,SEA,GEG,39.0,224,19.0,52.0
2014,4,27,700.0,-5.0,913.0,-11.0,AS,N614AS,582,PDX,SNA,115.0,859,7.0,0.0
2014,10,7,1201.0,11.0,1436.0,11.0,WN,N619SW,2016,PDX,PHX,139.0,1009,12.0,1.0
2014,7,3,2018.0,-7.0,2257.0,-6.0,AS,N531AS,640,PDX,PHX,141.0,1009,20.0,18.0
2014,6,19,1927.0,-3.0,2203.0,-21.0,AS,N431AS,859,SEA,HNL,317.0,2677,19.0,27.0
2014,11,3,1008.0,-2.0,1430.0,-10.0,AS,N508AS,843,SEA,KOA,360.0,2688,10.0,8.0
2014,5,1,707.0,5.0,1226.0,13.0,DL,N3731T,2314,SEA,MSP,183.0,1399,7.0,7.0
2014,9,4,35.0,-5.0,532.0,-23.0,DL,N814DN,2090,PDX,MSP,159.0,1426,0.0,35.0
2014,5,18,844.0,39.0,1042.0,47.0,UA,N422UA,302,PDX,SFO,89.0,550,8.0,44.0
2014,6,29,1342.0,-3.0,2042.0,-8.0,DL,N664DN,1350,SEA,DTW,205.0,1927,13.0,42.0
2014,2,3,702.0,-3.0,1243.0,-7.0,WN,N956WN,1987,SEA,MKE,198.0,1694,7.0,2.0
2014,3,14,1212.0,17.0,1412.0,12.0,WN,N694SW,308,PDX,LAS,104.0,763,12.0,12.0
2014,8,31,831.0,-4.0,1649.0,11.0,AS,N514AS,32,SEA,PHL,288.0,2378,8.0,31.0
2014,7,11,711.0,-4.0,1000.0,-10.0,DL,N804DN,2397,SEA,SLC,90.0,689,7.0,11.0
2014,2,9,2206.0,81.0,14.0,66.0,AS,N589AS,574,PDX,SAN,116.0,933,22.0,6.0
2014,1,1,1131.0,1.0,1337.0,2.0,WN,N900WN,3603,SEA,OAK,101.0,672,11.0,31.0
2014,5,29,622.0,-8.0,853.0,-2.0,AS,N315AS,558,PDX,LAX,121.0,834,6.0,22.0
2014,11,6,1511.0,16.0,1900.0,24.0,AS,N319AS,650,SEA,PHX,143.0,1107,15.0,11.0
2014,11,8,1301.0,-7.0,1842.0,-15.0,UA,N404UA,464,PDX,ORD,197.0,1739,13.0,1.0
2014,8,22,1212.0,-8.0,1407.0,-24.0,OO,N215AG,3454,PDX,BUR,103.0,817,12.0,12.0
2014,1,19,1640.0,-5.0,1906.0,-13.0,DL,N3736C,2449,SEA,LAX,122.0,954,16.0,40.0
2014,3,7,537.0,-3.0,714.0,-15.0,OO,N776SK,5581,PDX,SFO,81.0,550,5.0,37.0
2014,7,24,1043.0,-9.0,1146.0,-5.0,OO,N224SW,5397,PDX,SEA,41.0,129,10.0,43.0
2014,11,25,2112.0,-3.0,2159.0,5.0,AS,N320AS,461,SEA,BLI,32.0,93,21.0,12.0
2014,9,29,1516.0,6.0,1743.0,1.0,US,N652AW,628,PDX,PHX,127.0,1009,15.0,16.0
2014,8,8,1448.0,3.0,2045.0,-5.0,WN,N500WR,2507,SEA,MDW,214.0,1733,14.0,48.0
2014,7,1,1920.0,95.0,2129.0,93.0,OO,N224AG,3488,PDX,BUR,111.0,817,19.0,20.0
2014,4,30,550.0,0.0,1139.0,-16.0,UA,N469UA,655,PDX,IAH,208.0,1825,5.0,50.0
2014,1,20,1502.0,17.0,1742.0,7.0,WN,N617SW,988,SEA,SLC,90.0,689,15.0,2.0
2014,7,29,1005.0,40.0,1257.0,52.0,AS,N506AS,238,SEA,SAN,145.0,1050,10.0,5.0
2014,2,21,1213.0,9.0,1250.0,5.0,OO,N580SW,5325,PDX,RDM,28.0,116,12.0,13.0
2014,4,14,1603.0,-2.0,1820.0,-14.0,AS,N549AS,115,SEA,ANC,182.0,1448,16.0,3.0
2014,8,12,2118.0,23.0,2357.0,31.0,AS,N769AS,534,SEA,ONT,139.0,956,21.0,18.0
2014,6,27,1913.0,43.0,2052.0,37.0,WN,N713SW,1370,PDX,OAK,82.0,543,19.0,13.0
2014,1,17,1207.0,247.0,1420.0,240.0,WN,N628SW,51,SEA,LAS,114.0,867,12.0,7.0
2014,1,9,711.0,-9.0,1106.0,-36.0,AS,N517AS,855,PDX,KOA,333.0,2607,7.0,11.0
2014,5,28,911.0,16.0,1143.0,15.0,US,N662AW,507,PDX,PHX,140.0,1009,9.0,11.0
2014,3,28,2247.0,7.0,420.0,-12.0,UA,N578UA,284,SEA,ORD,192.0,1721,22.0,47.0
2014,3,23,859.0,-1.0,1221.0,-4.0,AS,N570AS,875,SEA,LIH,359.0,2701,8.0,59.0
2014,11,3,1117.0,-3.0,1530.0,-10.0,AS,N592AS,809,PDX,OGG,350.0,2562,11.0,17.0
2014,4,6,1231.0,11.0,1453.0,-17.0,WN,N480WN,3499,SEA,PHX,127.0,1107,12.0,31.0
2014,4,22,2008.0,13.0,2143.0,3.0,WN,N670SW,559,SEA,SMF,80.0,605,20.0,8.0
2014,8,7,1209.0,-6.0,2035.0,10.0,DL,N3739P,403,PDX,JFK,288.0,2454,12.0,9.0
2014,12,25,1645.0,-10.0,1857.0,-28.0,AS,N323AS,448,SEA,LAX,110.0,954,16.0,45.0
2014,6,24,1020.0,-10.0,1529.0,-6.0,OO,N219AG,3468,SEA,OMA,163.0,1368,10.0,20.0
2014,9,13,1517.0,7.0,1750.0,-10.0,WN,N8302F,1219,SEA,PHX,141.0,1107,15.0,17.0
2014,6,29,924.0,4.0,1158.0,3.0,AS,N713AS,462,SEA,LAX,127.0,954,9.0,24.0
2014,11,7,953.0,-1.0,1210.0,-4.0,OO,N606SK,4536,SEA,LAS,119.0,867,9.0,53.0
2014,1,26,719.0,-6.0,1026.0,31.0,AS,N791AS,478,SEA,LAX,135.0,954,7.0,19.0
2014,5,5,603.0,-7.0,1134.0,-36.0,UA,N445UA,646,PDX,ORD,181.0,1739,6.0,3.0
2014,1,11,1008.0,-2.0,1556.0,-10.0,AS,N423AS,686,PDX,ORD,205.0,1739,10.0,8.0
2014,6,6,720.0,0.0,1003.0,-7.0,WN,N360SW,319,SEA,PHX,143.0,1107,7.0,20.0
2014,10,31,514.0,-6.0,755.0,5.0,US,N655AW,635,PDX,PHX,142.0,1009,5.0,14.0
2014,6,1,1740.0,25.0,1920.0,25.0,WN,N453WN,3855,SEA,SMF,85.0,605,17.0,40.0
2014,2,7,1429.0,4.0,1714.0,24.0,AS,N318AS,454,SEA,LAX,130.0,954,14.0,29.0
2014,8,3,1423.0,3.0,1524.0,7.0,AS,N596AS,173,SEA,KTN,96.0,680,14.0,23.0
2014,7,18,656.0,-4.0,1536.0,11.0,AA,N3HGAA,236,SEA,JFK,317.0,2422,6.0,56.0
2014,11,12,1503.0,-2.0,1709.0,-21.0,WN,N445WN,2963,SEA,LAS,110.0,867,15.0,3.0
2014,8,24,1122.0,132.0,1945.0,137.0,AS,N459AS,8,SEA,EWR,300.0,2402,11.0,22.0
2014,5,25,1829.0,-6.0,2057.0,5.0,AS,N619AS,616,SEA,LAS,122.0,867,18.0,29.0
2014,10,2,1546.0,1.0,1740.0,-5.0,WN,N8618N,2151,SEA,OAK,97.0,671,15.0,46.0
2014,2,19,552.0,-8.0,757.0,10.0,OO,N937SW,6274,PDX,SFO,77.0,550,5.0,52.0
2014,6,20,1215.0,14.0,1301.0,16.0,OO,N237SW,5325,PDX,RDM,30.0,116,12.0,15.0
2014,5,2,703.0,-7.0,908.0,-5.0,AS,N562AS,626,PDX,LAS,105.0,763,7.0,3.0
2014,4,21,748.0,-5.0,1525.0,-26.0,UA,N573UA,419,SEA,IAD,255.0,2306,7.0,48.0
2014,12,18,1639.0,94.0,1847.0,94.0,UA,N77295,1537,SEA,SFO,108.0,679,16.0,39.0
2014,10,21,1450.0,0.0,1722.0,-14.0,US,N604AW,500,SEA,PHX,134.0,1107,14.0,50.0
2014,6,3,2031.0,-9.0,2306.0,-14.0,AS,N537AS,636,SEA,PHX,141.0,1107,20.0,31.0
2014,1,14,835.0,-10.0,927.0,-6.0,OO,N297SW,5438,SEA,PDX,32.0,129,8.0,35.0
2014,6,14,1109.0,29.0,1900.0,15.0,WN,N408WN,4555,PDX,BWI,276.0,2358,11.0,9.0
2014,12,19,554.0,-6.0,842.0,-17.0,DL,N3744F,1634,SEA,SLC,89.0,689,5.0,54.0
2014,2,25,2215.0,-10.0,2255.0,-9.0,OO,N563SW,5353,PDX,EUG,28.0,106,22.0,15.0
2014,4,14,653.0,-7.0,1510.0,-1.0,DL,N702TW,2550,SEA,JFK,286.0,2422,6.0,53.0
2014,6,1,1917.0,351.0,2204.0,345.0,DL,N3733Z,816,SEA,SLC,90.0,689,19.0,17.0
2014,7,19,538.0,-2.0,905.0,-5.0,UA,N564UA,244,SEA,DEN,124.0,1024,5.0,38.0
2014,1,31,1030.0,0.0,1549.0,-1.0,AS,N566AS,762,SEA,MCI,180.0,1489,10.0,30.0
2014,10,9,540.0,-5.0,1153.0,-7.0,UA,N415UA,428,SEA,IAH,222.0,1874,5.0,40.0
2014,10,12,2251.0,-14.0,706.0,-13.0,AS,N552AS,24,SEA,BOS,282.0,2496,22.0,51.0
2014,1,29,1821.0,-4.0,2116.0,21.0,AS,N526AS,464,SEA,LAX,141.0,954,18.0,21.0
2014,1,30,605.0,0.0,930.0,-8.0,F9,N203FR,358,SEA,DEN,119.0,1024,6.0,5.0
2014,9,2,652.0,-8.0,1450.0,-16.0,B6,N562JB,998,SEA,BOS,278.0,2496,6.0,52.0
2014,4,16,1029.0,-6.0,1244.0,-11.0,AS,N551AS,586,SEA,LAS,111.0,867,10.0,29.0
2014,8,28,1819.0,74.0,2137.0,62.0,WN,N951WN,2048,PDX,DEN,120.0,991,18.0,19.0
2014,9,1,1132.0,2.0,1630.0,-10.0,DL,N127DL,588,SEA,MSP,156.0,1399,11.0,32.0
2014,2,3,651.0,-9.0,829.0,-11.0,VX,N845VA,84,PDX,SFO,75.0,550,6.0,51.0
2014,7,22,2356.0,1.0,727.0,-8.0,DL,N821DN,1688,SEA,ATL,253.0,2182,23.0,56.0
2014,6,15,1744.0,-4.0,2110.0,-14.0,UA,N14242,1644,SEA,DEN,124.0,1024,17.0,44.0
2014,10,21,1330.0,0.0,1549.0,-2.0,AS,N562AS,610,SEA,LAS,116.0,867,13.0,30.0
2014,1,12,1319.0,-6.0,1934.0,-1.0,AA,N3KWAA,115,PDX,ORD,224.0,1739,13.0,19.0
2014,4,18,2357.0,-2.0,650.0,-19.0,DL,N595NW,1823,SEA,DTW,211.0,1927,23.0,57.0
2014,4,1,1536.0,6.0,2329.0,-4.0,AS,N433AS,14,SEA,EWR,276.0,2402,15.0,36.0
2014,2,23,1329.0,-1.0,1640.0,-10.0,WN,N211WN,1804,PDX,DEN,117.0,991,13.0,29.0
2014,11,12,652.0,-8.0,859.0,-18.0,B6,N643JB,1121,PDX,LGB,106.0,846,6.0,52.0
2014,1,26,821.0,-9.0,1406.0,-19.0,AS,N409AS,28,SEA,ORD,189.0,1721,8.0,21.0
2014,4,5,1825.0,10.0,2032.0,-8.0,WN,N496WN,3574,SEA,LAS,103.0,867,18.0,25.0
2014,7,28,1314.0,-1.0,1512.0,9.0,AS,N708AS,388,PDX,SFO,93.0,550,13.0,14.0
2014,4,22,800.0,0.0,2053.0,,AS,N546AS,18,SEA,MCO,,2554,8.0,0.0
2014,4,30,2012.0,2.0,2106.0,4.0,AS,N778AS,694,SEA,GEG,36.0,224,20.0,12.0
2014,2,11,1935.0,-10.0,2204.0,-14.0,AS,N618AS,518,SEA,SNA,133.0,978,19.0,35.0
2014,5,4,620.0,-10.0,833.0,-12.0,OO,N217AG,3456,PDX,BUR,112.0,817,6.0,20.0
2014,7,20,933.0,18.0,1157.0,20.0,AS,N305AS,618,SEA,LAS,118.0,867,9.0,33.0
2014,4,24,2153.0,18.0,540.0,-5.0,B6,N594JB,264,SEA,JFK,269.0,2422,21.0,53.0
2014,6,23,2111.0,8.0,2257.0,-2.0,OO,N701SK,5210,PDX,SFO,83.0,550,21.0,11.0
2014,6,23,920.0,-5.0,1456.0,-18.0,AS,N569AS,654,PDX,DFW,199.0,1616,9.0,20.0
2014,1,4,1410.0,55.0,1649.0,39.0,DL,N385DN,2157,SEA,SLC,83.0,689,14.0,10.0
2014,7,25,1654.0,-6.0,1852.0,-13.0,VX,N845VA,755,SEA,SFO,109.0,679,16.0,54.0
2014,5,28,2048.0,-7.0,2210.0,-15.0,WN,N260WN,32,PDX,SMF,70.0,479,20.0,48.0
2014,10,24,945.0,-1.0,1622.0,-33.0,DL,N812DN,1435,SEA,DTW,198.0,1927,9.0,45.0
2014,7,22,1835.0,45.0,2128.0,53.0,WN,N947WN,899,SEA,SAN,150.0,1050,18.0,35.0
2014,5,27,1035.0,-4.0,1303.0,-3.0,OO,N702SK,6518,PDX,LAX,121.0,834,10.0,35.0
2014,8,23,1119.0,-6.0,1346.0,-10.0,US,N840AW,634,PDX,PHX,128.0,1009,11.0,19.0
2014,3,28,2129.0,-11.0,2313.0,-12.0,AS,N577AS,372,SEA,SMF,87.0,605,21.0,29.0
2014,10,1,1322.0,7.0,1608.0,0.0,DL,N696DL,2157,SEA,SLC,85.0,689,13.0,22.0
2014,11,17,2310.0,-8.0,642.0,-25.0,UA,N37474,1575,SEA,IAD,256.0,2306,23.0,10.0
2014,9,14,1832.0,-8.0,2213.0,-2.0,OO,N225AG,3498,SEA,COS,142.0,1068,18.0,32.0
2014,12,21,1318.0,5.0,1822.0,-9.0,DL,N812DN,198,SEA,MSP,162.0,1399,13.0,18.0
2014,8,19,1759.0,-6.0,1930.0,-17.0,AS,N589AS,366,SEA,SMF,70.0,605,17.0,59.0
2014,7,19,1130.0,-4.0,1639.0,-5.0,DL,N121DE,588,SEA,MSP,161.0,1399,11.0,30.0
2014,7,12,1354.0,-6.0,1632.0,-3.0,AS,N557AS,512,SEA,SNA,139.0,978,13.0,54.0
2014,11,29,1423.0,3.0,2013.0,-2.0,WN,N8315C,705,SEA,MDW,206.0,1733,14.0,23.0
2014,2,15,556.0,-4.0,828.0,-16.0,DL,N361NW,1831,PDX,SLC,77.0,630,5.0,56.0
2014,2,26,1635.0,0.0,1916.0,11.0,AS,N549AS,466,SEA,LAX,137.0,954,16.0,35.0
2014,2,2,1655.0,6.0,1940.0,8.0,OO,N945SW,6527,SEA,LAX,134.0,954,16.0,55.0
2014,11,19,1738.0,-7.0,2014.0,-17.0,AS,N760AS,480,SEA,SAN,141.0,1050,17.0,38.0
2014,9,17,1940.0,-5.0,2158.0,-22.0,DL,N3731T,2146,SEA,ANC,183.0,1448,19.0,40.0
2014,11,18,2121.0,-4.0,2322.0,-2.0,AS,N579AS,350,SEA,OAK,106.0,671,21.0,21.0
2014,7,6,1304.0,-1.0,1535.0,5.0,AS,N315AS,578,SEA,LAS,116.0,867,13.0,4.0
2014,12,30,850.0,10.0,1229.0,14.0,WN,N951WN,1835,SEA,DEN,138.0,1024,8.0,50.0
2014,5,26,643.0,-2.0,849.0,-9.0,OO,N217AG,3460,PDX,ONT,112.0,838,6.0,43.0
2014,8,21,642.0,-3.0,926.0,8.0,DL,N360NW,1768,SEA,LAS,106.0,867,6.0,42.0
2014,5,20,1836.0,-4.0,1953.0,-12.0,WN,N223WN,758,PDX,SMF,65.0,479,18.0,36.0
2014,4,1,625.0,-5.0,1339.0,-20.0,DL,N3764D,1156,PDX,ATL,237.0,2172,6.0,25.0
2014,9,10,609.0,-6.0,1355.0,-23.0,US,N112US,616,SEA,PHL,264.0,2378,6.0,9.0
2014,9,30,2119.0,-11.0,546.0,8.0,B6,N526JB,264,SEA,JFK,301.0,2422,21.0,19.0
2014,4,12,1905.0,-5.0,2120.0,-20.0,OO,N932SW,6250,PDX,LAX,113.0,834,19.0,5.0
2014,6,22,2208.0,-7.0,553.0,-13.0,UA,N469UA,262,SEA,IAD,263.0,2306,22.0,8.0
2014,12,6,853.0,-7.0,1050.0,7.0,AS,N557AS,370,SEA,SMF,86.0,605,8.0,53.0
2014,3,4,951.0,1.0,1714.0,-21.0,AS,N402AS,752,PDX,ATL,244.0,2172,9.0,51.0
2014,12,2,1814.0,19.0,2029.0,28.0,AS,N534AS,302,SEA,SFO,111.0,679,18.0,14.0
2014,1,28,1922.0,-9.0,2131.0,-14.0,OO,N971SW,6367,SEA,SFO,104.0,679,19.0,22.0
2014,5,3,1430.0,0.0,1713.0,8.0,AS,N413AS,472,SEA,LAX,135.0,954,14.0,30.0
2014,8,2,824.0,-6.0,920.0,0.0,OO,N548CA,4457,SEA,PDX,33.0,129,8.0,24.0
2014,3,6,702.0,-3.0,758.0,-22.0,AS,N779AS,65,SEA,KTN,96.0,680,7.0,2.0
2014,7,5,642.0,-8.0,822.0,-18.0,VX,N845VA,805,PDX,SFO,84.0,550,6.0,42.0
2014,10,20,802.0,1.0,1551.0,-10.0,UA,N39463,1628,PDX,IAD,274.0,2327,8.0,2.0
2014,12,2,949.0,-1.0,1228.0,22.0,AS,N706AS,568,PDX,LAX,133.0,834,9.0,49.0
2014,9,3,1537.0,-5.0,1628.0,-5.0,OO,N187PQ,4790,PDX,SEA,33.0,129,15.0,37.0
2014,6,3,605.0,-5.0,813.0,5.0,AS,N584AS,342,SEA,OAK,102.0,671,6.0,5.0
2014,6,29,1305.0,-3.0,1552.0,-10.0,DL,N817DN,2157,SEA,SLC,83.0,689,13.0,5.0
2014,6,29,1151.0,-4.0,1420.0,-10.0,AS,N590AS,508,SEA,SNA,131.0,978,11.0,51.0
2014,11,28,1702.0,-13.0,1943.0,-2.0,B6,N589JB,1007,SEA,LGB,139.0,965,17.0,2.0
2014,9,13,919.0,-1.0,1121.0,0.0,AS,N467AS,334,SEA,SJC,104.0,697,9.0,19.0
2014,3,17,2001.0,-9.0,2147.0,-23.0,WN,N392SW,2440,SEA,OAK,92.0,671,20.0,1.0
2014,7,4,857.0,-3.0,1200.0,3.0,AS,N597AS,875,SEA,LIH,344.0,2701,8.0,57.0
2014,12,11,2059.0,9.0,2304.0,34.0,AS,N593AS,404,PDX,SJC,101.0,569,20.0,59.0
2014,8,6,758.0,-2.0,931.0,6.0,AS,N765AS,61,SEA,JNU,129.0,909,7.0,58.0
2014,9,8,1310.0,-5.0,1605.0,-7.0,AS,N551AS,726,SEA,SLC,89.0,689,13.0,10.0
2014,4,25,2000.0,-5.0,2228.0,-17.0,WN,N728SW,380,PDX,PHX,136.0,1009,20.0,0.0
2014,8,16,1345.0,0.0,1622.0,-6.0,AS,N586AS,123,SEA,FAI,193.0,1533,13.0,45.0
2014,12,28,1211.0,46.0,1259.0,44.0,OO,N608SK,4623,PDX,SEA,32.0,129,12.0,11.0
2014,10,13,1058.0,8.0,1642.0,7.0,WN,N235WN,637,SEA,MKE,199.0,1694,10.0,58.0
2014,5,10,1849.0,-6.0,2022.0,-11.0,AS,N566AS,370,SEA,SMF,75.0,605,18.0,49.0
2014,5,14,2257.0,-3.0,717.0,-8.0,AS,N532AS,24,SEA,BOS,297.0,2496,22.0,57.0
2014,2,18,712.0,-3.0,920.0,2.0,AS,N323AS,626,PDX,LAS,104.0,763,7.0,12.0
2014,3,21,1035.0,-10.0,1249.0,-24.0,OO,N219AG,3482,SEA,SBA,121.0,908,10.0,35.0
2014,6,11,930.0,-5.0,1210.0,-15.0,OO,N219AG,3466,PDX,TUS,146.0,1119,9.0,30.0
2014,9,11,2253.0,-7.0,552.0,-21.0,DL,N384DA,761,SEA,DTW,217.0,1927,22.0,53.0
2014,7,9,2059.0,-4.0,451.0,-15.0,B6,N640JB,1206,PDX,JFK,272.0,2454,20.0,59.0
2014,5,25,953.0,-2.0,1208.0,8.0,VX,N523VA,753,SEA,SFO,116.0,679,9.0,53.0
2014,1,21,912.0,-3.0,1626.0,-17.0,DL,N3743H,966,PDX,ATL,230.0,2172,9.0,12.0
2014,7,22,1740.0,-5.0,2032.0,-7.0,AA,N3BAAA,1363,SEA,PHX,153.0,1107,17.0,40.0
2014,1,4,607.0,32.0,1411.0,31.0,UA,N561UA,249,SEA,EWR,275.0,2402,6.0,7.0
2014,7,2,821.0,16.0,1557.0,-8.0,AS,N564AS,742,SEA,ATL,258.0,2182,8.0,21.0
2014,8,22,610.0,-5.0,856.0,-4.0,AS,N315AS,454,SEA,LAX,121.0,954,6.0,10.0
2014,5,2,1259.0,-1.0,1511.0,7.0,AS,N533AS,622,PDX,LAS,109.0,763,12.0,59.0
2014,6,1,2051.0,-4.0,2313.0,4.0,AS,N306AS,566,PDX,LAX,119.0,834,20.0,51.0
2014,7,24,1012.0,-3.0,1247.0,-13.0,DL,N678DL,1598,PDX,SLC,80.0,630,10.0,12.0
2014,9,5,1612.0,-3.0,1732.0,-8.0,WN,N687SW,764,PDX,SMF,69.0,479,16.0,12.0
2014,7,16,1355.0,8.0,1628.0,19.0,B6,N603JB,1521,PDX,LGB,123.0,846,13.0,55.0
2014,6,20,543.0,-2.0,1133.0,-20.0,UA,N426UA,470,PDX,IAH,217.0,1825,5.0,43.0
2014,3,30,1707.0,12.0,1907.0,12.0,WN,N432WN,1018,SEA,OAK,99.0,671,17.0,7.0
2014,8,2,1324.0,-1.0,1618.0,17.0,AS,N564AS,472,SEA,LAX,144.0,954,13.0,24.0
2014,3,11,1443.0,-2.0,1823.0,13.0,F9,N203FR,792,PDX,DEN,137.0,991,14.0,43.0
2014,3,16,917.0,-3.0,1734.0,-5.0,AS,N549AS,30,PDX,BOS,302.0,2537,9.0,17.0
2014,1,28,1852.0,-3.0,2028.0,-8.0,AS,N579AS,381,SEA,SMF,80.0,605,18.0,52.0
2014,4,20,1454.0,-11.0,1710.0,-10.0,AS,N703AS,588,PDX,PSP,120.0,873,14.0,54.0
2014,2,23,1639.0,79.0,1850.0,76.0,OO,N689CA,4469,PDX,LAX,108.0,834,16.0,39.0
2014,12,3,602.0,2.0,838.0,-17.0,AS,N756AS,81,SEA,ANC,198.0,1448,6.0,2.0
2014,10,14,104.0,79.0,646.0,81.0,AA,N3EFAA,1230,SEA,DFW,201.0,1660,1.0,4.0
2014,10,22,1304.0,4.0,1450.0,5.0,WN,N691WN,775,PDX,SJC,93.0,569,13.0,4.0
2014,8,30,1853.0,-2.0,2141.0,13.0,AS,N569AS,133,SEA,FAI,205.0,1533,18.0,53.0
2014,5,5,816.0,-4.0,1359.0,-21.0,AA,N3CCAA,1236,SEA,ORD,189.0,1721,8.0,16.0
2014,7,22,1827.0,-3.0,2048.0,4.0,UA,N461UA,771,SEA,SFO,109.0,679,18.0,27.0
2014,4,21,652.0,-8.0,846.0,1.0,VX,N845VA,84,PDX,SFO,95.0,550,6.0,52.0
2014,1,31,1000.0,5.0,1221.0,11.0,AS,N713AS,314,SEA,SFO,99.0,679,10.0,0.0
2014,3,13,1515.0,5.0,1624.0,12.0,AS,N795AS,67,SEA,KTN,116.0,680,15.0,15.0
2014,2,1,1941.0,-4.0,2200.0,-16.0,AS,N552AS,518,SEA,SNA,122.0,978,19.0,41.0
2014,11,13,748.0,-2.0,1616.0,15.0,AS,N527AS,30,PDX,BOS,290.0,2537,7.0,48.0
2014,12,31,842.0,-3.0,1226.0,14.0,US,N573UW,519,PDX,PHX,141.0,1009,8.0,42.0
2014,12,9,828.0,-2.0,1632.0,-43.0,AS,N525AS,774,SEA,TPA,285.0,2520,8.0,28.0
2014,8,11,1605.0,12.0,2128.0,29.0,DL,N683DA,1770,SEA,MSP,172.0,1399,16.0,5.0
2014,11,21,2051.0,-4.0,2251.0,-11.0,AS,N579AS,624,PDX,LAS,96.0,763,20.0,51.0
2014,1,25,1136.0,-4.0,1406.0,0.0,AS,N609AS,500,SEA,SNA,131.0,978,11.0,36.0
2014,5,4,649.0,-1.0,1159.0,-10.0,AS,N615AS,36,SEA,MSP,166.0,1399,6.0,49.0
