cust_id,state,area_code,bill_date,bill_type,invoice_id,invoice_amount,invoice_init_date,invoice_final_date,invoice_settled_date,disputed,days_to_settle,days_late
9883-SDWFS,State of KS,897,08-07-2013,Paper,874115043,41.25,08-05-2012,07-06-2012,20-06-2012,Yes,43,13
4640-FGEJI,Montana,406,04-04-2013,Electronic,3960704578,100.16,12-05-2013,11-06-2013,22-06-2013,Yes,41,11
0379-NEVHP,State of OK,391,06-04-2013,Electronic,2748334767,61.66,24-06-2013,24-07-2013,11-07-2013,No,17,0
2447-JCFGW,Atlanta,770,31-07-2012,Paper,7740692207,69.51,21-03-2012,20-04-2012,20-04-2012,No,30,0
9212-BTDMX,State of OK,391,22-04-2012,Electronic,1426850927,45.2,13-11-2013,13-12-2013,30-11-2013,No,17,0
5164-VMYWJ,Montana,406,27-11-2013,Paper,2486669145,74.62,10-11-2013,10-12-2013,03-12-2013,No,23,0
2026-XLBER,Atlanta,770,12-11-2012,Electronic,6904628715,65.07,24-11-2012,24-12-2012,03-12-2012,No,9,0
8389-TCXFQ,Montana,406,24-08-2012,Electronic,540061441,85.5,30-01-2013,01-03-2013,13-02-2013,No,14,0
2820-XGXSB,State of OK,391,26-01-2012,Electronic,1691604826,82.41,20-11-2013,20-12-2013,26-11-2013,No,6,0
4460-ZXNDN,Atlanta,770,27-06-2013,Paper,2757630472,62.63,28-04-2013,28-05-2013,01-06-2013,No,34,4
9322-YCTQO,Montana,406,06-04-2012,Electronic,1748015447,75.19,24-12-2012,23-01-2013,25-01-2013,No,32,2
9286-VLKMI,State of KS,897,13-02-2013,Paper,8471592455,51.96,30-12-2012,29-01-2013,04-01-2013,No,5,0
8156-PCYBM,State of OK,391,03-03-2012,Electronic,4977232177,93.36,12-05-2012,11-06-2012,11-06-2012,No,30,0
7600-OISKG,Montana,406,19-07-2013,Paper,2015068982,74.43,30-08-2012,29-09-2012,06-10-2012,Yes,37,7
8887-NCUZC,Los Angeles,818,22-01-2013,Electronic,5143348258,27.84,26-05-2013,25-06-2013,05-07-2013,Yes,40,10
9014-WENVB,State of OK,391,03-08-2013,Paper,7534126416,53.64,12-09-2012,12-10-2012,08-10-2012,No,26,0
0625-TNJFG,Atlanta,770,15-08-2013,Paper,6326625438,65.75,24-01-2013,23-02-2013,16-02-2013,No,23,0
6708-DPYTF,State of OK,391,02-08-2012,Electronic,1754538629,79.52,11-09-2013,11-10-2013,10-10-2013,No,29,0
6708-DPYTF,State of OK,391,02-08-2012,Electronic,9171870990,87.99,19-03-2013,18-04-2013,28-04-2013,No,40,10
7050-KQLDO,Atlanta,770,29-09-2012,Electronic,9545237302,59.83,14-05-2013,13-06-2013,03-06-2013,No,20,0
2687-XWAMA,Atlanta,770,03-04-2013,Electronic,9727346662,60.96,18-09-2013,18-10-2013,23-09-2013,No,5,0
9322-YCTQO,Montana,406,06-04-2012,Electronic,1264381785,54.5,29-04-2013,29-05-2013,24-05-2013,No,25,0
5529-TBPGK,State of OK,391,09-08-2013,Electronic,9016415003,41.92,10-10-2013,09-11-2013,03-11-2013,No,24,0
8690-EEBEO,State of KS,897,05-12-2012,Electronic,744801013,61.04,01-03-2013,31-03-2013,07-04-2013,No,37,7
3448-OWJOT,Montana,406,15-09-2012,Paper,1380765648,70.1,01-09-2012,01-10-2012,16-10-2012,Yes,45,15
0379-NEVHP,State of OK,391,06-04-2013,Paper,6164052759,72.97,10-09-2012,10-10-2012,28-09-2012,No,18,0
6708-DPYTF,State of OK,391,02-08-2012,Electronic,9671863604,64.64,24-02-2013,26-03-2013,06-04-2013,No,41,11
5613-UHVMG,Los Angeles,818,31-05-2012,Electronic,1125640611,74.11,24-04-2013,24-05-2013,02-06-2013,Yes,39,9
6296-UKEUZ,State of KS,897,26-11-2012,Paper,6089084877,43.39,16-03-2012,15-04-2012,18-03-2012,No,2,0
3598-DNURW,State of OK,391,29-08-2012,Electronic,1366357246,56.44,12-09-2012,12-10-2012,28-09-2012,No,16,0
7758-WKLVM,Atlanta,770,06-02-2012,Electronic,4824986816,51.31,07-07-2012,06-08-2012,19-08-2012,No,43,13
6708-DPYTF,State of OK,391,02-08-2012,Paper,4644516545,58.73,15-04-2012,15-05-2012,28-05-2012,No,43,13
9883-SDWFS,State of KS,897,08-07-2013,Electronic,6595838571,40.88,04-11-2013,04-12-2013,27-11-2013,No,23,0
4092-ZAVRG,Montana,406,19-05-2012,Electronic,4591110269,72.88,23-07-2013,22-08-2013,11-08-2013,Yes,19,0
3569-VJWXS,State of OK,391,09-04-2013,Paper,3723989407,34.86,26-12-2012,25-01-2013,21-01-2013,No,26,0
9212-BTDMX,State of OK,391,22-04-2012,Electronic,4903468657,66.55,17-05-2012,16-06-2012,09-06-2012,No,23,0
6831-FIODB,Atlanta,770,08-05-2013,Paper,6180284302,30.9,30-01-2013,01-03-2013,06-03-2013,No,35,5
4460-ZXNDN,Atlanta,770,27-06-2013,Paper,8548423449,51.6,09-06-2012,09-07-2012,23-07-2012,No,44,14
6048-QPZCF,Montana,406,13-07-2012,Paper,6114978639,72.76,24-02-2012,25-03-2012,19-03-2012,Yes,24,0
6160-HCSFI,State of OK,391,10-01-2013,Paper,3461153482,88.47,12-10-2012,11-11-2012,07-11-2012,No,26,0
5284-DJOZO,Montana,406,11-09-2012,Electronic,2161519126,98.88,21-08-2013,20-09-2013,24-08-2013,No,3,0
6833-ETVHD,Montana,406,30-04-2012,Electronic,1927022550,68.17,14-10-2012,13-11-2012,29-10-2012,No,15,0
8102-ABPKQ,Los Angeles,818,29-08-2013,Paper,5882624218,76.85,17-03-2013,16-04-2013,03-05-2013,Yes,47,17
8690-EEBEO,State of KS,897,05-12-2012,Electronic,286008070,53.45,26-02-2013,28-03-2013,31-03-2013,No,33,3
0783-PEPYR,Montana,406,27-11-2013,Paper,9582586663,33.11,22-04-2013,22-05-2013,12-06-2013,Yes,51,21
5284-DJOZO,Montana,406,11-09-2012,Electronic,320318018,80.71,23-03-2013,22-04-2013,24-03-2013,No,1,0
5196-TWQXF,State of OK,391,20-06-2012,Electronic,5376212799,65.47,03-02-2013,05-03-2013,25-02-2013,No,22,0
5924-UOPGH,Los Angeles,818,06-06-2013,Paper,36620839,90.08,08-05-2013,07-06-2013,09-06-2013,Yes,32,2
5196-TWQXF,State of OK,391,20-06-2012,Electronic,6274787669,69.54,24-08-2012,23-09-2012,23-09-2012,No,30,0
7260-ZHAKS,Atlanta,770,17-06-2012,Paper,1669605495,82.98,20-03-2012,19-04-2012,25-04-2012,No,36,6
7695-NKUXM,Los Angeles,818,21-11-2012,Paper,6624530768,55.22,17-08-2012,16-09-2012,14-09-2012,Yes,28,0
2026-XLBER,Atlanta,770,12-11-2012,Electronic,3795765177,37.13,21-06-2013,21-07-2013,05-07-2013,No,14,0
9149-MATVB,Atlanta,770,30-04-2013,Electronic,5669083173,36.26,02-07-2013,01-08-2013,25-07-2013,No,23,0
3831-FXWYK,Atlanta,770,08-03-2013,Paper,4325495498,69.26,12-01-2013,11-02-2013,16-02-2013,No,35,5
9928-IJYBQ,Atlanta,770,18-03-2012,Electronic,3264536681,32.77,15-10-2012,14-11-2012,16-11-2012,No,32,2
2820-XGXSB,State of OK,391,26-01-2012,Electronic,8203817830,92.34,23-03-2012,22-04-2012,28-03-2012,No,5,0
5875-VZQCZ,Los Angeles,818,15-07-2013,Paper,2746735879,50.79,25-03-2013,24-04-2013,06-05-2013,Yes,42,12
8389-TCXFQ,Montana,406,24-08-2012,Electronic,1907393570,67.76,22-09-2013,22-10-2013,22-10-2013,Yes,30,0
3993-QUNVJ,Atlanta,770,31-12-2012,Electronic,1317885189,61.54,30-10-2013,29-11-2013,10-11-2013,No,11,0
1604-LIFKX,Los Angeles,818,16-03-2013,Electronic,7550415361,83.65,24-10-2013,23-11-2013,06-12-2013,No,43,13
3568-JJMFW,Los Angeles,818,09-01-2012,Electronic,4146703959,81.21,29-03-2013,28-04-2013,17-04-2013,Yes,19,0
3448-OWJOT,Montana,406,15-09-2012,Electronic,8867732285,96.51,26-10-2012,25-11-2012,26-11-2012,Yes,31,1
6833-ETVHD,Montana,406,30-04-2012,Paper,903308758,73.87,23-04-2012,23-05-2012,16-05-2012,No,23,0
7946-HJDUR,Los Angeles,818,21-02-2012,Electronic,4003153624,58.85,09-06-2012,09-07-2012,09-07-2012,No,30,0
9149-MATVB,Atlanta,770,30-04-2013,Paper,8892880121,48.35,22-06-2012,22-07-2012,18-07-2012,No,26,0
9174-IYKOC,State of OK,391,27-11-2012,Electronic,8675080549,51.62,24-11-2013,24-12-2013,18-12-2013,No,24,0
2687-XWAMA,Atlanta,770,03-04-2013,Electronic,4384814254,27.34,30-04-2013,30-05-2013,10-05-2013,No,10,0
7329-TWKLF,State of OK,391,20-11-2013,Paper,3414952429,62.24,10-03-2013,09-04-2013,05-04-2013,No,26,0
5875-VZQCZ,Los Angeles,818,15-07-2013,Paper,3905872436,70.07,27-05-2012,26-06-2012,04-07-2012,Yes,38,8
6632-CGYHU,State of OK,391,08-01-2013,Electronic,5872970998,85.89,29-05-2013,28-06-2013,06-06-2013,No,8,0
5924-UOPGH,Los Angeles,818,06-06-2013,Paper,2322349886,59.86,01-09-2012,01-10-2012,25-09-2012,No,24,0
4640-FGEJI,Montana,406,04-04-2013,Electronic,1759240329,72.09,19-09-2013,19-10-2013,07-10-2013,No,18,0
2125-HJDLA,State of OK,391,22-05-2012,Paper,5370094352,24.25,13-02-2012,14-03-2012,29-03-2012,No,45,15
5924-UOPGH,Los Angeles,818,06-06-2013,Paper,6442249090,88.72,19-01-2013,18-02-2013,26-02-2013,Yes,38,8
0783-PEPYR,Montana,406,27-11-2013,Paper,8382421151,87.36,30-09-2012,30-10-2012,18-11-2012,Yes,49,19
1080-NDGAE,State of OK,391,28-09-2012,Electronic,9390786866,74.62,24-02-2013,26-03-2013,06-04-2013,Yes,41,11
9250-VHLWY,State of KS,897,03-06-2013,Paper,3603372611,65.19,15-04-2013,15-05-2013,07-05-2013,No,22,0
1408-OQZUE,State of KS,897,14-09-2012,Electronic,8389404239,44.06,11-04-2013,11-05-2013,11-05-2013,No,30,0
5592-UQXSS,Atlanta,770,31-12-2012,Electronic,3932416127,52.94,28-08-2013,27-09-2013,12-10-2013,Yes,45,15
7209-MDWKR,State of OK,391,09-10-2013,Paper,3605319346,39.67,11-02-2012,12-03-2012,18-03-2012,No,36,6
7695-NKUXM,Los Angeles,818,21-11-2012,Paper,5609216425,69.4,16-11-2012,16-12-2012,29-11-2012,No,13,0
8102-ABPKQ,Los Angeles,818,29-08-2013,Paper,1321318878,53.11,20-02-2013,22-03-2013,27-03-2013,No,35,5
3993-QUNVJ,Atlanta,770,31-12-2012,Paper,8828293477,67.9,02-08-2012,01-09-2012,18-08-2012,No,16,0
9928-IJYBQ,Atlanta,770,18-03-2012,Electronic,7642713224,53.29,24-08-2013,23-09-2013,18-09-2013,No,25,0
3271-YDPUJ,State of KS,897,02-04-2013,Electronic,9685874517,52.51,21-06-2013,21-07-2013,09-07-2013,No,18,0
0465-DTULQ,Atlanta,770,04-03-2013,Electronic,9010084863,58.22,13-11-2013,13-12-2013,12-12-2013,No,29,0
0465-DTULQ,Atlanta,770,04-03-2013,Electronic,8301711992,83.36,29-07-2013,28-08-2013,26-08-2013,Yes,28,0
9149-MATVB,Atlanta,770,30-04-2013,Paper,1066047916,48.02,15-08-2012,14-09-2012,19-09-2012,No,35,5
9771-QTLGZ,Montana,406,10-12-2012,Electronic,2163218884,56.54,23-09-2013,23-10-2013,11-10-2013,Yes,18,0
6391-GBFQJ,State of KS,897,25-11-2013,Paper,7668955519,25.72,01-10-2013,31-10-2013,02-11-2013,Yes,32,2
7600-OISKG,Montana,406,19-07-2013,Paper,2265242643,70.07,31-10-2012,30-11-2012,07-12-2012,Yes,37,7
6833-ETVHD,Montana,406,30-04-2012,Electronic,8710240010,84.17,15-09-2012,15-10-2012,02-10-2012,No,17,0
0187-ERLSR,State of OK,391,31-07-2013,Paper,9471530987,77.19,15-05-2012,14-06-2012,28-05-2012,No,13,0
9841-XLGBV,State of OK,391,03-01-2013,Paper,9983237240,38.25,19-09-2012,19-10-2012,13-10-2012,No,24,0
8102-ABPKQ,Los Angeles,818,29-08-2013,Paper,9941572096,74.16,18-11-2012,18-12-2012,02-01-2013,Yes,45,15
0783-PEPYR,Montana,406,27-11-2013,Paper,4813721122,107.11,22-02-2012,23-03-2012,31-03-2012,No,38,8
3831-FXWYK,Atlanta,770,08-03-2013,Paper,6369718990,55.46,08-03-2013,07-04-2013,13-04-2013,No,36,6
4460-ZXNDN,Atlanta,770,27-06-2013,Paper,27545037,75.06,16-12-2012,15-01-2013,12-01-2013,No,27,0
2687-XWAMA,Atlanta,770,03-04-2013,Paper,3621497785,29.64,19-12-2012,18-01-2013,01-01-2013,No,13,0
2026-XLBER,Atlanta,770,12-11-2012,Paper,8057232722,83.12,09-01-2012,08-02-2012,30-01-2012,No,21,0
8976-AMJEO,Montana,406,03-03-2012,Electronic,8131076647,68.72,08-12-2012,07-01-2013,02-01-2013,No,25,0
4651-PMEXQ,Montana,406,04-07-2012,Electronic,7680218680,65.56,28-01-2013,27-02-2013,22-02-2013,No,25,0
7245-CKNCN,Montana,406,04-06-2012,Electronic,883694015,92.77,14-09-2013,14-10-2013,26-09-2013,No,12,0
2824-HJQPP,Los Angeles,818,04-09-2013,Paper,6959096166,55.34,27-06-2013,27-07-2013,20-07-2013,No,23,0
5164-VMYWJ,Montana,406,27-11-2013,Paper,7545656006,83.73,28-03-2013,27-04-2013,06-05-2013,Yes,39,9
2125-HJDLA,State of OK,391,22-05-2012,Paper,4722300351,68.08,11-02-2012,12-03-2012,28-03-2012,No,46,16
7758-WKLVM,Atlanta,770,06-02-2012,Electronic,123645023,44.36,22-12-2012,21-01-2013,24-01-2013,No,33,3
5164-VMYWJ,Montana,406,27-11-2013,Paper,4865860838,52.57,16-04-2013,16-05-2013,19-05-2013,Yes,33,3
3568-JJMFW,Los Angeles,818,09-01-2012,Electronic,5770867325,63.97,21-04-2012,21-05-2012,03-05-2012,No,12,0
1168-BEASA,State of KS,897,06-11-2013,Paper,1047899565,57,14-04-2013,14-05-2013,04-05-2013,No,20,0
5924-UOPGH,Los Angeles,818,06-06-2013,Paper,2361287480,69.22,06-01-2013,05-02-2013,20-01-2013,No,14,0
9149-MATVB,Atlanta,770,30-04-2013,Paper,2367277437,52.46,13-08-2012,12-09-2012,13-09-2012,No,31,1
2824-HJQPP,Los Angeles,818,04-09-2013,Paper,9340071189,58.14,06-03-2012,05-04-2012,23-03-2012,No,17,0
3831-FXWYK,Atlanta,770,08-03-2013,Paper,7832966824,64.54,10-02-2012,11-03-2012,22-03-2012,No,41,11
3271-HYHDN,Los Angeles,818,28-04-2013,Paper,1470244634,24.33,18-09-2012,18-10-2012,21-09-2012,No,3,0
8887-NCUZC,Los Angeles,818,22-01-2013,Electronic,9661947571,44.09,21-10-2013,20-11-2013,21-11-2013,No,31,1
4632-QZOKX,Montana,406,19-03-2013,Paper,5025604819,64.04,03-11-2012,03-12-2012,26-12-2012,Yes,53,23
8942-ERSWK,State of KS,897,11-01-2013,Paper,5804051179,29.41,17-11-2012,17-12-2012,03-12-2012,No,16,0
0379-NEVHP,State of OK,391,06-04-2013,Electronic,4192014066,30.9,12-07-2013,11-08-2013,25-07-2013,No,13,0
2676-DZINU,State of OK,391,19-10-2012,Paper,3869938435,84.26,26-07-2012,25-08-2012,16-08-2012,No,21,0
8887-NCUZC,Los Angeles,818,22-01-2013,Electronic,649688883,52.14,03-11-2013,03-12-2013,28-11-2013,No,25,0
3598-DNURW,State of OK,391,29-08-2012,Electronic,3863229608,69.03,20-06-2013,20-07-2013,08-07-2013,No,18,0
0688-XNJRO,State of KS,897,24-06-2012,Electronic,2349505867,9.19,16-07-2012,15-08-2012,11-09-2012,No,57,27
3993-QUNVJ,Atlanta,770,31-12-2012,Electronic,131216793,56.65,01-02-2013,03-03-2013,05-02-2013,No,4,0
9014-WENVB,State of OK,391,03-08-2013,Paper,479534953,65.83,13-04-2013,13-05-2013,02-06-2013,No,50,20
6077-FDQRK,Atlanta,770,11-09-2012,Electronic,7142055006,56.6,07-03-2013,06-04-2013,01-04-2013,Yes,25,0
2820-XGXSB,State of OK,391,26-01-2012,Electronic,6528247418,84.86,04-01-2013,03-02-2013,08-01-2013,No,4,0
2687-XWAMA,Atlanta,770,03-04-2013,Paper,8044630018,46.68,13-07-2012,12-08-2012,30-07-2012,No,17,0
8820-BLYDZ,State of OK,391,19-03-2013,Electronic,9037173247,66.82,30-09-2013,30-10-2013,01-10-2013,No,1,0
4460-ZXNDN,Atlanta,770,27-06-2013,Paper,3242899571,45.59,25-03-2012,24-04-2012,28-04-2012,No,34,4
3569-VJWXS,State of OK,391,09-04-2013,Paper,7866551143,51.07,17-02-2012,18-03-2012,11-03-2012,No,23,0
5920-DPXLN,State of OK,391,11-11-2012,Paper,7197069769,48.75,27-02-2012,28-03-2012,19-03-2012,No,21,0
5573-KSOIA,Montana,406,30-09-2013,Paper,822444456,102.61,13-10-2012,12-11-2012,30-11-2012,Yes,48,18
6708-DPYTF,State of OK,391,02-08-2012,Electronic,1474447710,66.92,07-11-2013,07-12-2013,15-12-2013,No,38,8
9286-VLKMI,State of KS,897,13-02-2013,Paper,8595337570,44.25,19-08-2012,18-09-2012,22-08-2012,No,3,0
7946-HJDUR,Los Angeles,818,21-02-2012,Electronic,938015647,49.03,22-04-2013,22-05-2013,15-05-2013,No,23,0
6160-HCSFI,State of OK,391,10-01-2013,Electronic,5709007782,85.52,02-02-2013,04-03-2013,23-02-2013,No,21,0
4460-ZXNDN,Atlanta,770,27-06-2013,Paper,3224727771,84.71,23-02-2013,25-03-2013,01-04-2013,Yes,37,7
0688-XNJRO,State of KS,897,24-06-2012,Electronic,8748260263,44.81,31-12-2012,30-01-2013,16-02-2013,No,47,17
9725-EZTEJ,Montana,406,17-03-2012,Electronic,3949082624,107.04,08-07-2012,07-08-2012,10-08-2012,Yes,33,3
5164-VMYWJ,Montana,406,27-11-2013,Paper,9858844250,126.31,27-03-2013,26-04-2013,06-05-2013,Yes,40,10
7946-HJDUR,Los Angeles,818,21-02-2012,Electronic,9193816294,58.85,22-08-2013,21-09-2013,19-09-2013,No,28,0
3448-OWJOT,Montana,406,15-09-2012,Electronic,7792341685,71.35,01-01-2013,31-01-2013,04-02-2013,Yes,34,4
3448-OWJOT,Montana,406,15-09-2012,Electronic,781909762,66.71,30-07-2013,29-08-2013,09-09-2013,Yes,41,11
6627-ELFBK,Los Angeles,818,26-11-2012,Electronic,620329407,76.5,15-02-2013,17-03-2013,01-04-2013,Yes,45,15
7758-WKLVM,Atlanta,770,06-02-2012,Electronic,3089793704,56.82,09-10-2012,08-11-2012,10-11-2012,No,32,2
7938-EVASK,Montana,406,15-12-2012,Paper,6062304635,111.21,07-09-2012,07-10-2012,29-09-2012,No,22,0
6048-QPZCF,Montana,406,13-07-2012,Electronic,6672426133,98.68,04-03-2013,03-04-2013,26-03-2013,Yes,22,0
9883-SDWFS,State of KS,897,08-07-2013,Electronic,6552135455,56.88,21-07-2013,20-08-2013,27-08-2013,Yes,37,7
7938-EVASK,Montana,406,15-12-2012,Paper,2794370654,87.78,16-01-2012,15-02-2012,20-02-2012,No,35,5
8156-PCYBM,State of OK,391,03-03-2012,Electronic,4881618322,104.02,26-12-2012,25-01-2013,31-01-2013,No,36,6
6831-FIODB,Atlanta,770,08-05-2013,Paper,8765324049,62.84,16-01-2012,15-02-2012,10-02-2012,No,25,0
9771-QTLGZ,Montana,406,10-12-2012,Electronic,7880714904,61.07,09-02-2013,11-03-2013,25-02-2013,Yes,16,0
2820-XGXSB,State of OK,391,26-01-2012,Electronic,8252449224,108.68,18-12-2012,17-01-2013,22-12-2012,No,4,0
9174-IYKOC,State of OK,391,27-11-2012,Paper,5031980496,66.8,29-09-2012,29-10-2012,29-10-2012,No,30,0
1168-BEASA,State of KS,897,06-11-2013,Paper,6095691270,43.17,06-09-2012,06-10-2012,25-09-2012,No,19,0
0625-TNJFG,Atlanta,770,15-08-2013,Paper,6541040836,46.2,24-08-2012,23-09-2012,17-09-2012,No,24,0
0187-ERLSR,State of OK,391,31-07-2013,Paper,4814212537,86.92,22-03-2013,21-04-2013,27-03-2013,No,5,0
3448-OWJOT,Montana,406,15-09-2012,Paper,5990869923,48.72,22-08-2012,21-09-2012,08-10-2012,Yes,47,17
1080-NDGAE,State of OK,391,28-09-2012,Electronic,5144461624,101.93,13-11-2013,13-12-2013,16-12-2013,Yes,33,3
6708-DPYTF,State of OK,391,02-08-2012,Paper,1321403149,80.31,01-02-2012,02-03-2012,14-03-2012,No,42,12
8690-EEBEO,State of KS,897,05-12-2012,Electronic,9188939939,57.16,30-10-2013,29-11-2013,05-12-2013,No,36,6
9286-VLKMI,State of KS,897,13-02-2013,Paper,6974701547,14.22,27-09-2012,27-10-2012,04-10-2012,No,7,0
0688-XNJRO,State of KS,897,24-06-2012,Electronic,936925570,30.98,10-12-2012,09-01-2013,17-01-2013,No,38,8
6632-CGYHU,State of OK,391,08-01-2013,Paper,9052269765,98.61,18-10-2012,17-11-2012,07-11-2012,No,20,0
5164-VMYWJ,Montana,406,27-11-2013,Paper,4823736868,46.24,15-02-2013,17-03-2013,02-03-2013,No,15,0
4632-QZOKX,Montana,406,19-03-2013,Electronic,8148770791,36.28,21-10-2013,20-11-2013,04-12-2013,Yes,44,14
3831-FXWYK,Atlanta,770,08-03-2013,Paper,5950285853,63.12,05-01-2013,04-02-2013,18-02-2013,Yes,44,14
1447-YZKCL,Montana,406,10-08-2012,Electronic,5750325838,77.33,16-11-2013,16-12-2013,17-12-2013,No,31,1
2423-QOKIO,State of OK,391,11-05-2013,Electronic,2726898858,77.98,01-06-2013,01-07-2013,18-06-2013,No,17,0
5284-DJOZO,Montana,406,11-09-2012,Electronic,5802848218,82.19,14-12-2012,13-01-2013,18-12-2012,No,4,0
8887-NCUZC,Los Angeles,818,22-01-2013,Electronic,5945158356,53.19,11-06-2013,11-07-2013,09-07-2013,No,28,0
7856-ODQFO,Atlanta,770,05-08-2012,Paper,9532348315,40.16,13-02-2012,14-03-2012,04-03-2012,No,20,0
8942-ERSWK,State of KS,897,11-01-2013,Electronic,4408670788,23.32,03-05-2013,02-06-2013,10-05-2013,No,7,0
9174-IYKOC,State of OK,391,27-11-2012,Electronic,7714500054,57.61,14-11-2013,14-12-2013,06-12-2013,No,22,0
9181-HEKGV,Los Angeles,818,16-10-2013,Paper,5364802553,87,30-12-2012,29-01-2013,04-03-2013,Yes,64,34
9841-XLGBV,State of OK,391,03-01-2013,Paper,6288520521,44.43,31-03-2012,30-04-2012,24-04-2012,No,24,0
0783-PEPYR,Montana,406,27-11-2013,Paper,5777629589,57.26,02-09-2012,02-10-2012,09-10-2012,No,37,7
9117-LYRCE,Montana,406,05-07-2013,Paper,2110258079,22.09,25-01-2012,24-02-2012,06-03-2012,No,41,11
5284-DJOZO,Montana,406,11-09-2012,Paper,6960019922,79.58,21-07-2012,20-08-2012,29-07-2012,No,8,0
0688-XNJRO,State of KS,897,24-06-2012,Paper,8493182849,18.03,18-01-2012,17-02-2012,22-03-2012,No,64,34
2824-HJQPP,Los Angeles,818,04-09-2013,Paper,7008503597,50.66,02-01-2013,01-02-2013,24-01-2013,No,22,0
5164-VMYWJ,Montana,406,27-11-2013,Paper,2801147000,79.74,03-03-2013,02-04-2013,25-03-2013,No,22,0
7372-CESLR,State of KS,897,11-01-2013,Electronic,6393700803,40.94,09-11-2013,09-12-2013,30-11-2013,No,21,0
6004-KITZM,Los Angeles,818,01-09-2013,Paper,5652779440,64.27,20-11-2012,20-12-2012,07-12-2012,No,17,0
6833-ETVHD,Montana,406,30-04-2012,Paper,5844695758,71.66,10-01-2012,09-02-2012,10-02-2012,No,31,1
6833-ETVHD,Montana,406,30-04-2012,Electronic,2691990675,93.7,01-05-2012,31-05-2012,21-05-2012,No,20,0
4640-FGEJI,Montana,406,04-04-2013,Paper,7369923093,97.33,24-03-2013,23-04-2013,10-05-2013,Yes,47,17
3993-QUNVJ,Atlanta,770,31-12-2012,Paper,1826544220,48.65,15-07-2012,14-08-2012,30-07-2012,No,15,0
2824-HJQPP,Los Angeles,818,04-09-2013,Paper,9327668635,44.99,05-04-2012,05-05-2012,29-04-2012,No,24,0
3568-JJMFW,Los Angeles,818,09-01-2012,Electronic,8158808494,56.21,21-02-2012,22-03-2012,10-03-2012,Yes,18,0
2676-DZINU,State of OK,391,19-10-2012,Paper,3053205526,56.56,28-05-2012,27-06-2012,10-06-2012,No,13,0
6048-QPZCF,Montana,406,13-07-2012,Electronic,6109735891,90.27,03-09-2013,03-10-2013,21-09-2013,Yes,18,0
4640-FGEJI,Montana,406,04-04-2013,Paper,1784835874,62.43,14-10-2012,13-11-2012,12-11-2012,No,29,0
8690-EEBEO,State of KS,897,05-12-2012,Paper,6504376538,46.39,24-08-2012,23-09-2012,28-09-2012,No,35,5
9250-VHLWY,State of KS,897,03-06-2013,Paper,2054631411,31.96,12-06-2012,12-07-2012,13-07-2012,No,31,1
2125-HJDLA,State of OK,391,22-05-2012,Electronic,6178537152,82.68,13-11-2013,13-12-2013,03-01-2014,Yes,51,21
0465-DTULQ,Atlanta,770,04-03-2013,Paper,7655234333,49.85,03-10-2012,02-11-2012,07-11-2012,No,35,5
3569-VJWXS,State of OK,391,09-04-2013,Paper,1282903123,59.32,25-12-2012,24-01-2013,16-01-2013,No,22,0
5920-DPXLN,State of OK,391,11-11-2012,Paper,4325243093,52.8,06-07-2012,05-08-2012,22-07-2012,No,16,0
7938-EVASK,Montana,406,15-12-2012,Electronic,975332365,72.1,17-07-2013,16-08-2013,14-08-2013,No,28,0
5196-TWQXF,State of OK,391,20-06-2012,Electronic,1677488544,62.28,30-07-2012,29-08-2012,18-08-2012,No,19,0
2423-QOKIO,State of OK,391,11-05-2013,Paper,9654364049,55.58,01-09-2012,01-10-2012,26-09-2012,No,25,0
8389-TCXFQ,Montana,406,24-08-2012,Electronic,3154502347,37.02,10-03-2013,09-04-2013,05-04-2013,Yes,26,0
7329-TWKLF,State of OK,391,20-11-2013,Paper,8680785503,84.5,08-09-2013,08-10-2013,23-09-2013,No,15,0
4632-QZOKX,Montana,406,19-03-2013,Electronic,9540987941,33.9,19-09-2013,19-10-2013,08-11-2013,Yes,50,20
4092-ZAVRG,Montana,406,19-05-2012,Electronic,2102092958,92.36,06-08-2012,05-09-2012,10-08-2012,No,4,0
5164-VMYWJ,Montana,406,27-11-2013,Paper,4560936162,72,22-03-2013,21-04-2013,15-04-2013,No,24,0
6177-VTITE,State of KS,897,26-10-2012,Electronic,9845628694,42.86,11-06-2013,11-07-2013,24-06-2013,No,13,0
4460-ZXNDN,Atlanta,770,27-06-2013,Paper,2487366623,80.76,14-05-2013,13-06-2013,22-06-2013,Yes,39,9
9286-VLKMI,State of KS,897,13-02-2013,Electronic,2197465105,76.74,29-10-2013,28-11-2013,13-11-2013,Yes,15,0
7758-WKLVM,Atlanta,770,06-02-2012,Electronic,2947584001,72.5,19-03-2013,18-04-2013,11-05-2013,Yes,53,23
6296-UKEUZ,State of KS,897,26-11-2012,Electronic,120364375,34.63,23-04-2013,23-05-2013,24-04-2013,No,1,0
3993-QUNVJ,Atlanta,770,31-12-2012,Paper,1854369389,56.21,17-07-2012,16-08-2012,09-08-2012,No,23,0
5875-VZQCZ,Los Angeles,818,15-07-2013,Paper,2882083969,66.06,22-05-2013,21-06-2013,08-07-2013,Yes,47,17
6177-VTITE,State of KS,897,26-10-2012,Electronic,299012002,41.97,29-11-2013,29-12-2013,13-12-2013,No,14,0
