Suburb,Address,Rooms,Type,Method,SellerG,Date,Distance,Postcode,Bedroom2,Bathroom,Car,Landsize,BuildingArea,YearBuilt,CouncilArea,Lattitude,Longtitude,Regionname,Price
Balwyn North,85a Woodville St,3,h,S,Fletchers,22/05/2016,9.2,3104,3,2,2,368,177,2009,Boroondara,-37.7846,145.0935,Southern Metropolitan,1335000
Balwyn North,13 Bernard St,3,h,VB,Marshall,22/08/2016,9.2,3104,3,2,2,760,,,Boroondara,-37.7867,145.0797,Southern Metropolitan,1600000
Balwyn North,4a Corhampton Rd,3,h,S,Fletchers,22/08/2016,9.2,3104,3,2,2,493,,,Boroondara,-37.7938,145.0675,Southern Metropolitan,1830000
Balwyn North,41 Helston St,4,h,VB,One,22/08/2016,9.2,3104,4,2,4,587,165,1960,Boroondara,-37.7841,145.0953,Southern Metropolitan,1900000
Balwyn North,11 Highview Rd,5,h,VB,hockingstuart,23/04/2016,9.2,3104,5,2,2,605,,,Boroondara,-37.7832,145.0796,Southern Metropolitan,1500000
Balwyn North,3/52 Maud St,2,u,S,Christopher,23/04/2016,9.2,3104,2,1,1,1075,,1970,Boroondara,-37.7953,145.0712,Southern Metropolitan,735000
Balwyn North,3/48 Alpha St,2,u,S,Fletchers,24/09/2016,9.2,3104,2,1,1,250,112,1995,Boroondara,-37.7996,145.0959,Southern Metropolitan,1040000
Balwyn North,66 Almond St,3,h,S,Jellis,25/02/2017,9.2,3104,3,1,2,622,,,Boroondara,-37.7882,145.0882,Southern Metropolitan,1520000
Balwyn North,19 Hedderwick St,4,h,VB,Marshall,25/02/2017,9.2,3104,4,2,2,644,153,1950,Boroondara,-37.7997,145.0993,Southern Metropolitan,1250000
Balwyn North,34 Kawarren St,6,h,S,Fletchers,25/02/2017,9.2,3104,6,3,2,808,,1974,Boroondara,-37.7842,145.0921,Southern Metropolitan,1900000
Balwyn North,430 Balwyn Rd,5,h,PI,Fletchers,27/06/2016,9.2,3104,5,3,2,842,200,1961,Boroondara,-37.7854,145.0869,Southern Metropolitan,1875000
Balwyn North,43 Helston St,4,h,PI,hockingstuart,27/06/2016,9.2,3104,4,2,2,701,198,1960,Boroondara,-37.7839,145.0954,Southern Metropolitan,1530000
Balwyn North,16 Nevada St,4,h,VB,Jellis,27/06/2016,9.2,3104,3,2,5,754,175,1960,Boroondara,-37.786,145.0886,Southern Metropolitan,1700000
Balwyn North,3/191 Balwyn Rd,3,t,S,Fletchers,27/11/2016,9.2,3104,3,2,2,186,,2010,Boroondara,-37.8028,145.0828,Southern Metropolitan,1238000
Balwyn North,233 Balwyn Rd,3,h,S,Noel,27/11/2016,9.2,3104,3,1,0,635,,1960,Boroondara,-37.7982,145.0839,Southern Metropolitan,1320000
Balwyn North,5/133 Maud St,2,u,S,hockingstuart,27/11/2016,9.2,3104,2,1,1,0,,1950,Boroondara,-37.7961,145.0808,Southern Metropolitan,560000
Balwyn North,11 Milfay Ct,3,h,S,Nelson,27/11/2016,9.2,3104,3,1,2,657,151,1960,Boroondara,-37.7895,145.0985,Southern Metropolitan,1651000
Balwyn North,23A The Boulevard,5,h,S,Marshall,27/11/2016,9.2,3104,5,3,2,900,355,1955,Boroondara,-37.7868,145.0677,Southern Metropolitan,1920000
Balwyn North,123 Winfield Rd,5,h,S,RT,27/11/2016,9.2,3104,5,2,3,845,199,1980,Boroondara,-37.7898,145.1021,Southern Metropolitan,1560000
Balwyn North,30 Abbott St,5,h,VB,Fletchers,28/05/2016,9.2,3104,7,2,0,942,,,Boroondara,-37.7923,145.1029,Southern Metropolitan,1550000
Balwyn North,15 Ellendale St,3,h,S,Christopher,28/05/2016,9.2,3104,3,2,1,207,144,2003,Boroondara,-37.7893,145.092,Southern Metropolitan,1038000
Balwyn North,15 Maughan Pde,5,h,PI,hockingstuart,28/05/2016,9.2,3104,4,3,2,737,193,1950,Boroondara,-37.7975,145.0961,Southern Metropolitan,1660000
Balwyn North,61 Ray Dr,3,h,PI,hockingstuart,28/05/2016,9.2,3104,3,2,2,458,,1997,Boroondara,-37.7908,145.0991,Southern Metropolitan,1260000
Balwyn North,9 Gildan St,3,h,VB,Kay,28/08/2016,9.2,3104,3,1,2,75100,,,Boroondara,-37.8002,145.07,Southern Metropolitan,2000000
Balwyn North,10 Hood St,4,h,S,Jellis,28/08/2016,9.2,3104,4,2,3,620,,,Boroondara,-37.7985,145.0707,Southern Metropolitan,2155000
Balwyn North,3/8 Severn St,3,h,VB,Fletchers,28/08/2016,9.2,3104,3,2,2,282,,,Boroondara,-37.7936,145.0697,Southern Metropolitan,1225000
Balwyn North,40 Stephens St,4,h,PI,Noel,28/08/2016,9.2,3104,4,2,2,730,,1960,Boroondara,-37.7993,145.0869,Southern Metropolitan,2150000
Balwyn North,24 Willis St,3,h,PI,Fletchers,28/08/2016,9.2,3104,3,2,1,720,147,1955,Boroondara,-37.7938,145.0838,Southern Metropolitan,1770000
Balwyn North,2/3 Hatfield St,2,u,S,Fletchers,30/07/2016,9.2,3104,3,1,1,0,102,1968,Boroondara,-37.7938,145.0666,Southern Metropolitan,691500
Balwyn North,1 Tovey St,5,h,S,Jellis,30/07/2016,9.2,3104,4,2,2,939,,1957,Boroondara,-37.7998,145.0862,Southern Metropolitan,1836000
Bentleigh,5/205 Centre Rd,2,u,S,hockingstuart,3/9/2016,13,3204,2,1,2,202,,1974,Glen Eira,-37.9165,145.0259,Southern Metropolitan,636000
Bentleigh,22 Hobart St,2,h,S,Woodards,3/9/2016,13,3204,2,1,2,599,,,Glen Eira,-37.925,145.046,Southern Metropolitan,1275000
Bentleigh,1/236 Patterson Rd,3,u,S,hockingstuart,3/9/2016,13,3204,3,1,2,348,121,1950,Glen Eira,-37.9273,145.0479,Southern Metropolitan,875000
Bentleigh,2/531 South Rd,3,t,PI,Ray,3/9/2016,13,3204,3,2,2,362,,1997,Glen Eira,-37.9336,145.043,Southern Metropolitan,895000
Bentleigh,32 Leckie St,2,h,S,Woodards,3/12/2016,13,3204,2,1,4,730,,,Glen Eira,-37.9207,145.0479,Southern Metropolitan,1550000
Bentleigh,7 Marquis Rd,4,h,S,Woodards,3/12/2016,13,3204,4,1,4,786,,,Glen Eira,-37.9305,145.0449,Southern Metropolitan,1420000
Bentleigh,11 Rogers Rd,3,h,S,Buxton,3/12/2016,13,3204,3,2,2,613,143,1960,Glen Eira,-37.9311,145.0428,Southern Metropolitan,1425000
Bentleigh,3/2 Scotts St,2,t,S,hockingstuart,3/12/2016,13,3204,2,1,1,140,250,1970,Glen Eira,-37.9204,145.0443,Southern Metropolitan,851000
Bentleigh,11A Mortimore St,3,h,S,Ray,4/2/2016,13,3204,3,2,2,299,181,2000,Glen Eira,-37.9272,145.0406,Southern Metropolitan,1222500
Bentleigh,127 Tucker Rd,4,h,PI,hockingstuart,4/3/2017,13,3204,4,2,2,793,,,Glen Eira,-37.9232,145.0502,Southern Metropolitan,1260000
Bentleigh,37 Godfrey St,4,h,S,hockingstuart,4/6/2016,13,3204,4,3,2,628,,,Glen Eira,-37.9155,145.0401,Southern Metropolitan,2700000
Bentleigh,174 Jasper Rd,3,t,PI,hockingstuart,4/6/2016,13,3204,3,2,1,418,,1925,Glen Eira,-37.9172,145.0421,Southern Metropolitan,900000
Bentleigh,15 Miles St,3,h,VB,Buxton,4/6/2016,13,3204,3,2,2,0,,,Glen Eira,-37.922,145.0302,Southern Metropolitan,1100000
Bentleigh,143 Patterson Rd,7,h,S,Ray,4/6/2016,13,3204,7,3,4,607,,1950,Glen Eira,-37.9269,145.047,Southern Metropolitan,1005000
Bentleigh,13 Somers St,3,h,S,Buxton,4/6/2016,13,3204,3,1,1,576,127,1945,Glen Eira,-37.9149,145.0254,Southern Metropolitan,1317500
Bentleigh,8/11 Brentwood St,2,u,PI,Buxton,6/8/2016,13,3204,2,1,1,0,69,1965,Glen Eira,-37.9332,145.045,Southern Metropolitan,360000
Bentleigh,12b Coates St,4,t,S,hockingstuart,6/8/2016,13,3204,3,3,2,291,212,2012,Glen Eira,-37.9278,145.0337,Southern Metropolitan,1435000
Bentleigh,156 Patterson Rd,3,h,S,Buxton,6/8/2016,13,3204,3,1,2,692,164,1940,Glen Eira,-37.9263,145.04,Southern Metropolitan,1110000
Bentleigh,8 Rose St,4,h,S,Buxton,6/8/2016,13,3204,3,2,2,795,250,1928,Glen Eira,-37.9166,145.0314,Southern Metropolitan,2435000
Bentleigh,23 Yawla St,3,h,PI,hockingstuart,7/5/2016,13,3204,3,2,1,565,222,1940,Glen Eira,-37.9134,145.0263,Southern Metropolitan,1500000
Bentleigh,39 Luckins Rd,4,h,PI,Buxton,7/11/2016,13,3204,4,2,2,697,194,1940,Glen Eira,-37.9318,145.0474,Southern Metropolitan,1300000
Bentleigh,1/19 Patterson Rd,2,h,S,Buxton,7/11/2016,13,3204,2,1,1,298,,,Glen Eira,-37.9247,145.0287,Southern Metropolitan,855000
Bentleigh,592 Centre Rd,3,h,S,hockingstuart,8/10/2016,13,3204,3,1,2,584,116,1948,Glen Eira,-37.9199,145.0477,Southern Metropolitan,1125000
Bentleigh,32 Luckins Rd,3,h,SP,O'Brien,8/10/2016,13,3204,3,1,2,627,,,Glen Eira,-37.9321,145.0472,Southern Metropolitan,1135000
Bentleigh,575 South Rd,3,h,S,hockingstuart,8/10/2016,13,3204,3,2,1,578,,,Glen Eira,-37.9344,145.0481,Southern Metropolitan,867000
Bentleigh,74 Fromer St,4,h,S,hockingstuart,10/9/2016,13,3204,3,2,2,610,112,1940,Glen Eira,-37.9291,145.0472,Southern Metropolitan,1328000
Bentleigh,4 Gordon St,3,h,S,hockingstuart,10/9/2016,13,3204,3,2,1,526,135,1910,Glen Eira,-37.9279,145.031,Southern Metropolitan,1340000
Bentleigh,58 London St,4,t,S,Buxton,10/9/2016,13,3204,4,3,2,271,205,2010,Glen Eira,-37.9252,145.0494,Southern Metropolitan,1155000
Bentleigh,182 Patterson Rd,3,h,S,Buxton,10/9/2016,13,3204,3,1,4,758,138,1960,Glen Eira,-37.9267,145.043,Southern Metropolitan,1275000
Bentleigh,548 Centre Rd,3,h,VB,Woodards,10/12/2016,13,3204,3,2,2,0,,1987,Glen Eira,-37.9193,145.0438,Southern Metropolitan,770000
Bentleigh,1/30 Daley St,2,h,SP,Marshall,10/12/2016,13,3204,2,1,1,296,103,1940,Glen Eira,-37.9243,145.0376,Southern Metropolitan,855000
Bentleigh,1/26 Harding St,3,t,SP,Buxton,10/12/2016,13,3204,3,2,2,333,,,Glen Eira,-37.9292,145.0341,Southern Metropolitan,1100000
Bentleigh,13/27 Patterson Rd,2,u,SP,hockingstuart,10/12/2016,13,3204,2,1,1,116,92,1960,Glen Eira,-37.9245,145.0336,Southern Metropolitan,650000
Bentleigh,112 Tucker Rd,4,h,S,Buxton,10/12/2016,13,3204,4,2,4,902,233,1950,Glen Eira,-37.924,145.0504,Southern Metropolitan,1815000
Bentleigh,9 Yawla St,4,h,S,hockingstuart,10/12/2016,13,3204,4,3,2,557,353,2008,Glen Eira,-37.9132,145.0251,Southern Metropolitan,2255000
Bentleigh,66 Fromer St,3,h,S,McGrath,11/2/2017,13,3204,3,2,2,613,,1950,Glen Eira,-37.929,145.0464,Southern Metropolitan,1470000
Bentleigh,10/21 Bent St,2,u,PI,Buxton,12/11/2016,13,3204,2,1,0,1045,,,Glen Eira,-37.9158,145.0379,Southern Metropolitan,420000
Bentleigh,2/7 Gordon St,2,u,S,hockingstuart,12/11/2016,13,3204,2,2,3,226,475,2005,Glen Eira,-37.9274,145.031,Southern Metropolitan,855000
Bentleigh,11 Somers St,4,h,S,hockingstuart,12/11/2016,13,3204,4,1,1,567,,,Glen Eira,-37.9149,145.0252,Southern Metropolitan,1450000
Bentleigh,103 Tucker Rd,3,h,PI,hockingstuart,12/11/2016,13,3204,3,2,2,590,,,Glen Eira,-37.9256,145.0497,Southern Metropolitan,1200000
Bentleigh,11 Wheatley Rd,4,h,PI,McGrath,12/11/2016,13,3204,4,2,3,855,197,1930,Glen Eira,-37.9163,145.0324,Southern Metropolitan,1860000
Bentleigh,2/15 Jasper Rd,2,u,S,hockingstuart,13/08/2016,13,3204,2,1,1,227,100,1990,Glen Eira,-37.9326,145.0387,Southern Metropolitan,725000
Bentleigh,6 Atkinson St,3,h,S,Buxton,15/10/2016,13,3204,3,1,1,632,108,1950,Glen Eira,-37.9282,145.0367,Southern Metropolitan,1293000
Bentleigh,38 Leckie St,3,h,S,Buxton,15/10/2016,13,3204,3,1,2,723,,1925,Glen Eira,-37.9203,145.048,Southern Metropolitan,1390000
Bentleigh,15 Luckins Rd,3,h,SP,Buxton,15/10/2016,13,3204,3,2,1,699,,,Glen Eira,-37.9316,145.0454,Southern Metropolitan,1400000
Bentleigh,33 Luckins Rd,3,h,S,Woodards,15/10/2016,13,3204,3,2,2,690,245,1970,Glen Eira,-37.9317,145.0469,Southern Metropolitan,1328000
Bentleigh,4a Rosina St,4,t,S,hockingstuart,15/10/2016,13,3204,4,2,3,354,255,2008,Glen Eira,-37.9326,145.0441,Southern Metropolitan,1247000
Bentleigh,14 Sandra Gr,3,h,S,Buxton,15/10/2016,13,3204,3,2,2,592,,,Glen Eira,-37.933,145.0466,Southern Metropolitan,1311000
Bentleigh,4 The Highway,3,h,S,hockingstuart,15/10/2016,13,3204,3,1,2,382,,,Glen Eira,-37.9187,145.0461,Southern Metropolitan,1100000
Bentleigh,4 Leckie St,3,h,S,hockingstuart,16/04/2016,13,3204,3,1,2,700,,,Glen Eira,-37.9228,145.0476,Southern Metropolitan,1327500
Bentleigh,43 Wavell St,4,h,PI,Buxton,16/04/2016,13,3204,4,3,1,695,,,Glen Eira,-37.9149,145.0469,Southern Metropolitan,1560000
Bentleigh,4 Daley St,3,h,S,hockingstuart,16/07/2016,13,3204,3,1,2,624,143,1950,Glen Eira,-37.9256,145.0374,Southern Metropolitan,1370000
Bentleigh,145a Jasper Rd,3,h,S,Buxton,16/07/2016,13,3204,3,1,2,632,,,Glen Eira,-37.921,145.0411,Southern Metropolitan,1100000
Bentleigh,15 Wilson St,4,h,S,hockingstuart,16/07/2016,13,3204,4,2,1,576,,1920,Glen Eira,-37.9152,145.0244,Southern Metropolitan,1385000
Bentleigh,59b Fromer St,3,t,S,hockingstuart,17/09/2016,13,3204,3,2,2,309,,,Glen Eira,-37.9287,145.0461,Southern Metropolitan,1275000
Bentleigh,64 Tucker Rd,3,h,S,Buxton,17/09/2016,13,3204,3,2,1,581,170,1965,Glen Eira,-37.9286,145.0495,Southern Metropolitan,1095000
Bentleigh,1/96 Tucker Rd,2,u,S,Ray,17/09/2016,13,3204,2,1,2,321,,,Glen Eira,-37.9257,145.0501,Southern Metropolitan,797500
Bentleigh,3/18 Bleazby St,2,u,S,hockingstuart,18/03/2017,13,3204,2,1,1,677,88,2012,Glen Eira,-37.9173,145.0359,Southern Metropolitan,725000
Bentleigh,2/1 Corbie St,3,t,S,Buxton,18/03/2017,13,3204,3,2,2,147,149,2007,Glen Eira,-37.9317,145.0352,Southern Metropolitan,825000
Bentleigh,77B Fromer St,3,t,S,Buxton,18/03/2017,13,3204,3,2,2,0,160,2012,Glen Eira,-37.9289,145.0478,Southern Metropolitan,1235000
Bentleigh,19 Godfrey St,5,h,VB,Gary,18/06/2016,13,3204,5,3,2,772,,1986,Glen Eira,-37.9168,145.04,Southern Metropolitan,1600000
Bentleigh,5 Luckins Rd,3,h,PI,Buxton,18/06/2016,13,3204,3,1,2,694,125,1950,Glen Eira,-37.9315,145.0445,Southern Metropolitan,1165000
Bentleigh,147 Tucker Rd,4,h,S,hockingstuart,18/06/2016,13,3204,4,2,3,591,,,Glen Eira,-37.9215,145.0505,Southern Metropolitan,1355000
Bentleigh,13 Wood St,4,h,S,hockingstuart,18/06/2016,13,3204,4,2,4,736,284,1950,Glen Eira,-37.9224,145.0462,Southern Metropolitan,1910000
Bentleigh,25 Mitchell St,3,h,S,hockingstuart,19/11/2016,13,3204,3,2,3,568,,,Glen Eira,-37.9246,145.0383,Southern Metropolitan,1448000
Bentleigh,1/7 Uonga Rd,2,u,S,hockingstuart,19/11/2016,13,3204,2,1,3,336,109,1960,Glen Eira,-37.929,145.0375,Southern Metropolitan,820000
Bentleigh,2 Marquis Rd,3,h,S,Buxton,22/05/2016,13,3204,3,1,2,0,,,Glen Eira,-37.9307,145.0444,Southern Metropolitan,895000
Bentleigh,3 Somers St,4,h,S,Woodards,22/05/2016,13,3204,4,2,1,292,,,Glen Eira,-37.9148,145.0243,Southern Metropolitan,1041000
Bentleigh,81 Fromer St,4,h,S,hockingstuart,22/08/2016,13,3204,4,2,2,611,168,1970,Glen Eira,-37.9289,145.0481,Southern Metropolitan,1430000
Bentleigh,13 Horsley St,2,h,S,Buxton,22/08/2016,13,3204,2,1,2,274,96,1970,Glen Eira,-37.9178,145.0413,Southern Metropolitan,910000
Bentleigh,11 Wilson St,4,h,PI,Buxton,22/08/2016,13,3204,4,4,2,579,361,2012,Glen Eira,-37.9155,145.0243,Southern Metropolitan,2520000
Bentleigh,68 Mortimore St,3,h,S,C21,24/09/2016,13,3204,3,1,1,617,,,Glen Eira,-37.9282,145.047,Southern Metropolitan,1350000
Bentleigh,11/27 Patterson Rd,2,u,S,hockingstuart,24/09/2016,13,3204,2,1,2,118,,,Glen Eira,-37.9245,145.0336,Southern Metropolitan,635000
Bentleigh,21 Charlton St,3,h,S,Buxton,25/02/2017,13,3204,3,2,4,587,,,Glen Eira,-37.9217,145.0315,Southern Metropolitan,1280000
Bentleigh,43 Godfrey St,5,h,S,Woodards,25/02/2017,13,3204,5,2,2,567,250,1926,Glen Eira,-37.9144,145.0401,Southern Metropolitan,1900000
Bentleigh,7 Whitmuir Rd,3,h,S,hockingstuart,25/02/2017,13,3204,3,1,2,676,,,Glen Eira,-37.9161,145.0284,Southern Metropolitan,1230000
Bentleigh,20 Wright St,4,h,PI,Buxton,25/02/2017,13,3204,4,2,2,384,766,,Glen Eira,-37.9155,145.0301,Southern Metropolitan,1150000
Bentleigh,48 Vickery St,4,h,S,Hodges,26/07/2016,13,3204,3,2,2,570,,1930,Glen Eira,-37.9139,145.0395,Southern Metropolitan,1650000
Bentleigh,1a Werona St,2,t,PI,Buxton,26/07/2016,13,3204,2,2,1,123,90,2007,Glen Eira,-37.9307,145.0379,Southern Metropolitan,670000
Bentleigh,40 Coates St,2,t,PI,Bayside,27/11/2016,13,3204,2,1,1,83,107,1998,Glen Eira,-37.9259,145.0341,Southern Metropolitan,680000
Bentleigh,8B McKittrick Rd,4,t,S,Buxton,27/11/2016,13,3204,4,3,3,346,220,2010,Glen Eira,-37.9294,145.041,Southern Metropolitan,1320000
Bentleigh,99 Patterson Rd,4,h,S,C21,27/11/2016,13,3204,4,1,2,580,,,Glen Eira,-37.9263,145.0422,Southern Metropolitan,1380000
Bentleigh,17 Smith St,6,h,S,hockingstuart,27/11/2016,13,3204,6,3,2,708,275,1988,Glen Eira,-37.9181,145.044,Southern Metropolitan,1900000
Bentleigh,21 Bruce St,3,h,S,Buxton,28/08/2016,13,3204,2,2,2,572,150,1930,Glen Eira,-37.9148,145.0404,Southern Metropolitan,1535000
Bentleigh,72 Daley St,4,h,S,hockingstuart,28/08/2016,13,3204,3,1,5,594,150,1940,Glen Eira,-37.9206,145.0383,Southern Metropolitan,1281000
Bentleigh,15a Dickens St,3,u,S,C21,28/08/2016,13,3204,3,2,2,292,,,Glen Eira,-37.9273,145.0324,Southern Metropolitan,1096000
Bentleigh,22 Hutchinson St,5,h,S,Buxton,28/08/2016,13,3204,5,2,2,664,178,1950,Glen Eira,-37.9241,145.048,Southern Metropolitan,1385000
Bentleigh,8/187 Tucker Rd,3,u,S,Buxton,28/08/2016,13,3204,3,1,1,0,,1970,Glen Eira,-37.9178,145.0511,Southern Metropolitan,517500
Bentleigh,63 Tucker Rd,4,t,S,Buxton,28/08/2016,13,3204,4,2,2,345,,,Glen Eira,-37.9291,145.0491,Southern Metropolitan,1245000
Bentleigh,5/9 Whitmuir Rd,2,u,S,Buxton,28/08/2016,13,3204,2,1,1,0,,1960,Glen Eira,-37.9159,145.0285,Southern Metropolitan,503000
Bentleigh,11 Wilson St,4,h,S,Buxton,28/08/2016,13,3204,4,4,2,579,361,2012,Glen Eira,-37.9155,145.0243,Southern Metropolitan,2620000
Bentleigh,2/1 Marion St,2,u,S,Buxton,30/07/2016,13,3204,2,1,1,192,,,Glen Eira,-37.9193,145.0484,Southern Metropolitan,760000
Bentleigh,6/25 Vickery St,2,u,S,Gary,30/07/2016,13,3204,2,1,1,0,,1968,Glen Eira,-37.9159,145.039,Southern Metropolitan,405000
Bentleigh East,18 Mervin St,2,h,S,hockingstuart,3/9/2016,13.9,3165,2,1,2,768,,,Glen Eira,-37.9305,145.0547,Southern Metropolitan,1410000
Bentleigh East,1/69 Purtell St,3,t,PI,hockingstuart,3/9/2016,13.9,3165,3,1,2,287,,,Glen Eira,-37.9261,145.0566,Southern Metropolitan,760000
Bentleigh East,30 Veronica St,2,h,S,Buxton,3/9/2016,13.9,3165,2,2,1,176,125,2008,Glen Eira,-37.9237,145.0763,Southern Metropolitan,825000
Bentleigh East,2a Bessie St,2,u,S,hockingstuart,3/12/2016,13.9,3165,2,1,2,281,95,2002,Glen Eira,-37.9255,145.0796,Southern Metropolitan,746000
Bentleigh East,14a Daphne St,1,u,S,Woodards,3/12/2016,13.9,3165,1,1,1,105,,,Glen Eira,-37.9181,145.0586,Southern Metropolitan,580000
Bentleigh East,19 Denver St,5,h,SP,Buxton,3/12/2016,13.9,3165,5,2,2,683,190,1960,Glen Eira,-37.9333,145.0602,Southern Metropolitan,1275000
Bentleigh East,93 Parkmore Rd,3,h,S,C21,3/12/2016,13.9,3165,3,1,2,603,,,Glen Eira,-37.9155,145.0723,Southern Metropolitan,1206000
Bentleigh East,14B Boronia St,3,t,S,Buxton,4/3/2017,13.9,3165,3,2,2,297,,,Glen Eira,-37.9135,145.0774,Southern Metropolitan,1115000
Bentleigh East,76 Castlewood St,4,h,S,Ray,4/3/2017,13.9,3165,4,2,3,591,,,Glen Eira,-37.9166,145.0719,Southern Metropolitan,1190000
Bentleigh East,38 Edinburgh St,4,h,S,C21,4/3/2017,13.9,3165,4,2,1,0,,,Glen Eira,-37.9174,145.0717,Southern Metropolitan,1270000
Bentleigh East,1/41 Elizabeth St,3,u,S,Woodards,4/3/2017,13.9,3165,3,2,2,384,120,1999,Glen Eira,-37.9229,145.0557,Southern Metropolitan,1025000
Bentleigh East,6/12 Neville St,3,u,PI,Hodges,4/3/2017,13.9,3165,3,2,1,258,,,Glen Eira,-37.9244,145.0547,Southern Metropolitan,740000
Bentleigh East,27 Neville St,4,h,S,hockingstuart,4/3/2017,13.9,3165,4,2,4,601,,,Glen Eira,-37.9234,145.0533,Southern Metropolitan,1960000
Bentleigh East,2/25 Birdwood St,2,u,S,Woodards,4/6/2016,13.9,3165,2,1,1,76,79,1980,Glen Eira,-37.91,145.0842,Southern Metropolitan,495000
Bentleigh East,8a Bray Ct,2,u,S,hockingstuart,4/6/2016,13.9,3165,2,1,1,145,,,Glen Eira,-37.9193,145.0659,Southern Metropolitan,570000
Bentleigh East,24 Brooks St,4,h,S,Hodges,4/6/2016,13.9,3165,3,2,2,585,178,1950,Glen Eira,-37.9167,145.0771,Southern Metropolitan,1220000
Bentleigh East,13 Claronga St,3,h,S,C21,4/6/2016,13.9,3165,3,1,2,565,110,1950,Glen Eira,-37.9262,145.0808,Southern Metropolitan,885000
Bentleigh East,17a Edinburgh St,3,t,PI,Buxton,4/6/2016,13.9,3165,0,2,2,292,141,2012,Glen Eira,-37.9168,145.069,Southern Metropolitan,830000
Bentleigh East,49 Gowrie St,4,h,S,Woodards,4/6/2016,13.9,3165,4,1,2,696,,,Glen Eira,-37.9157,145.0802,Southern Metropolitan,1137500
Bentleigh East,1 Konrad St,4,h,S,Hodges,4/6/2016,13.9,3165,4,2,2,633,,1975,Glen Eira,-37.9272,145.0644,Southern Metropolitan,1100000
Bentleigh East,19 Kurrajong St,3,h,PI,hockingstuart,6/8/2016,13.9,3165,3,2,2,598,,1970,Glen Eira,-37.9132,145.0782,Southern Metropolitan,1040000
Bentleigh East,34b Lesden St,4,t,S,hockingstuart,6/8/2016,13.9,3165,3,3,2,291,222,2014,Glen Eira,-37.9347,145.0546,Southern Metropolitan,1210000
Bentleigh East,59 Tambet St,4,t,S,hockingstuart,6/8/2016,13.9,3165,3,2,2,321,180,2006,Glen Eira,-37.914,145.0714,Southern Metropolitan,1160000
Bentleigh East,24 Barrani St,3,h,S,Woodards,7/5/2016,13.9,3165,3,2,3,730,110,1970,Glen Eira,-37.9119,145.0705,Southern Metropolitan,1215000
Bentleigh East,71 Bignell Rd,4,h,S,hockingstuart,7/5/2016,13.9,3165,4,2,2,619,191,1960,Glen Eira,-37.9358,145.0688,Southern Metropolitan,1200000
Bentleigh East,96 Brady Rd,3,h,S,Buxton,7/5/2016,13.9,3165,3,2,2,627,140,1950,Glen Eira,-37.9284,145.0668,Southern Metropolitan,1050000
Bentleigh East,25 Connie St,5,h,VB,Woodards,7/5/2016,13.9,3165,5,2,4,618,146,1950,Glen Eira,-37.9209,145.0757,Southern Metropolitan,950000
Bentleigh East,9/7 Derry St,2,u,PI,Buxton,7/5/2016,13.9,3165,3,2,1,0,78,1970,Glen Eira,-37.9212,145.0674,Southern Metropolitan,380000
Bentleigh East,3/32 Elizabeth St,2,h,S,hockingstuart,7/5/2016,13.9,3165,2,1,1,169,87,,Glen Eira,-37.9232,145.0537,Southern Metropolitan,689000
Bentleigh East,33 Molden St,3,h,PI,hockingstuart,7/5/2016,13.9,3165,3,2,2,653,,,Glen Eira,-37.9069,145.0568,Southern Metropolitan,1400000
Bentleigh East,20 Normdale Rd,3,h,S,hockingstuart,7/5/2016,13.9,3165,3,1,4,574,,,Glen Eira,-37.9309,145.0685,Southern Metropolitan,965000
Bentleigh East,38 Northam Rd,3,h,S,Buxton,7/5/2016,13.9,3165,3,2,2,610,177,1970,Glen Eira,-37.9231,145.066,Southern Metropolitan,1338000
Bentleigh East,48a Purtell St,3,t,S,Buxton,7/5/2016,13.9,3165,3,2,1,353,,,Glen Eira,-37.9262,145.055,Southern Metropolitan,800000
Bentleigh East,1/6 Richard St,2,u,S,Gary,7/5/2016,13.9,3165,2,1,1,265,150,1960,Glen Eira,-37.9223,145.0747,Southern Metropolitan,651000
Bentleigh East,12 Rudyard St,3,h,PI,Buxton,7/5/2016,13.9,3165,3,1,3,583,,1955,Glen Eira,-37.9272,145.0804,Southern Metropolitan,920000
Bentleigh East,3 Veronica St,3,h,S,Buxton,7/5/2016,13.9,3165,4,2,2,590,118,1960,Glen Eira,-37.9256,145.0757,Southern Metropolitan,1390000
Bentleigh East,2/12 Blenheim St,2,u,SP,Woodards,8/10/2016,13.9,3165,2,1,1,96,,,Glen Eira,-37.9102,145.0709,Southern Metropolitan,495000
Bentleigh East,4/19 Gray St,1,u,PI,Buxton,8/10/2016,13.9,3165,1,1,1,0,,1970,Glen Eira,-37.9205,145.0528,Southern Metropolitan,370000
Bentleigh East,4 Tambet St,3,h,SP,Buxton,8/10/2016,13.9,3165,3,1,2,578,163,1955,Glen Eira,-37.9186,145.0709,Southern Metropolitan,1100000
Bentleigh East,109 Victor Rd,4,h,S,Woodards,8/10/2016,13.9,3165,4,2,4,653,,,Glen Eira,-37.9244,145.0792,Southern Metropolitan,1100000
Bentleigh East,7 Wallace St,3,h,S,Buxton,8/10/2016,13.9,3165,0,1,2,818,,,Glen Eira,-37.9241,145.0539,Southern Metropolitan,1355000
Bentleigh East,21 Wards Gr,4,h,S,Hodges,8/10/2016,13.9,3165,4,1,1,636,138,1940,Glen Eira,-37.925,145.0612,Southern Metropolitan,1206000
